season,week,team_abbr,opponent_abbr,home,role,result,score,spread,over_under
2021,16,LA,MIN,True,Favorite,W,30-23,-3.5,O 49
2021,16,MIN,LA,False,Underdog,,,-3.5,O 49
2021,16,NE,BUF,False,Favorite,L,21-33,-1.5,O 43.5
2021,16,BUF,NE,True,Underdog,,,-1.5,O 43.5
2021,16,NYJ,JAX,False,Favorite,W,26-21,-1.5,O 41
2021,16,JAX,NYJ,True,Underdog,,,-1.5,O 41
2021,16,PHI,NYG,False,Favorite,W,34-10,-10.0,O 40.5
2021,16,NYG,PHI,True,Underdog,,,-10.0,O 40.5
2021,16,SEA,CHI,False,Favorite,L,24-25,-6.5,O 41.5
2021,16,CHI,SEA,True,Underdog,,,-6.5,O 41.5
2021,16,KC,PIT,False,Favorite,W,36-10,-10.0,P 46
2021,16,PIT,KC,True,Underdog,,,-10.0,P 46
2021,16,LV,DEN,False,Favorite,W,17-13,,U 41
2021,16,DEN,LV,True,Underdog,,,,U 41
2021,16,DAL,WAS,False,Favorite,W,56-14,-10.0,O 46.5
2021,16,WAS,DAL,True,Underdog,,,-10.0,O 46.5
2021,16,MIA,NO,True,Favorite,W,20-3,-2.5,U 37.5
2021,16,NO,MIA,False,Underdog,,,-2.5,U 37.5
2021,17,BUF,ATL,False,Favorite,W,29-15,-14.5,P 44
2021,17,ATL,BUF,True,Underdog,,,-14.5,P 44
2021,17,CHI,NYG,False,Favorite,W,29-3,-6.5,U 36.5
2021,17,NYG,CHI,True,Underdog,,,-6.5,U 36.5
2021,17,KC,CIN,True,Favorite,L,31-34,-4.0,O 51.5
2021,17,CIN,KC,False,Underdog,,,-4.0,O 51.5
2021,17,DAL,ARI,False,Favorite,L,22-25,-6.5,U 52.5
2021,17,ARI,DAL,True,Underdog,,,-6.5,U 52.5
2021,17,IND,LV,False,Favorite,L,20-23,-8.0,U 45
2021,17,LV,IND,True,Underdog,,,-8.0,U 45
2021,17,NE,JAX,False,Favorite,W,50-10,-16.5,O 41.5
2021,17,JAX,NE,True,Underdog,,,-16.5,O 41.5
2021,17,NO,CAR,False,Favorite,W,18-10,-6.5,U 37.5
2021,17,CAR,NO,True,Underdog,,,-6.5,U 37.5
2021,17,TB,NYJ,True,Favorite,W,28-24,-13.5,O 45.5
2021,17,NYJ,TB,False,Underdog,,,-13.5,O 45.5
2021,17,TEN,MIA,False,Favorite,W,34-3,-3.0,U 40
2021,17,MIA,TEN,True,Underdog,,,-3.0,U 40
2021,17,PHI,WAS,True,Favorite,W,20-16,-4.5,U 44.5
2021,17,WAS,PHI,False,Underdog,,,-4.5,U 44.5
2021,17,LAC,DEN,False,Favorite,W,34-13,-7.5,O 45
2021,17,DEN,LAC,True,Underdog,,,-7.5,O 45
2021,17,SF,HOU,False,Favorite,W,23-7,-12.5,U 43.5
2021,17,HOU,SF,True,Underdog,,,-12.5,U 43.5
2021,17,LA,BAL,True,Favorite,W,20-19,-6.0,U 46.5
2021,17,BAL,LA,False,Underdog,,,-6.0,U 46.5
2021,17,SEA,DET,False,Favorite,W,51-29,-7.0,O 41.5
2021,17,DET,SEA,True,Underdog,,,-7.0,O 41.5
2021,17,GB,MIN,False,Favorite,W,37-10,-13.0,O 42.5
2021,17,MIN,GB,True,Underdog,,,-13.0,O 42.5
2021,17,PIT,CLE,False,Favorite,W,26-14,-2.0,U 42
2021,17,CLE,PIT,True,Underdog,,,-2.0,U 42
2021,18,KC,DEN,True,Favorite,W,28-24,-11.0,O 45
2021,18,DEN,KC,False,Underdog,,,-11.0,O 45
2021,18,DAL,PHI,True,Favorite,W,51-26,-4.0,O 43.5
2021,18,PHI,DAL,False,Underdog,,,-4.0,O 43.5
2021,18,NO,ATL,True,Favorite,W,30-20,-3.5,O 40
2021,18,ATL,NO,False,Underdog,,,-3.5,O 40
2021,18,BAL,PIT,False,Favorite,L,13-16,-3.5,U 41
2021,18,PIT,BAL,True,Underdog,,,-3.5,U 41
2021,18,BUF,NYJ,False,Favorite,W,27-10,-16.5,U 40.5
2021,18,NYJ,BUF,True,Underdog,,,-16.5,U 40.5
2021,18,CLE,CIN,False,Favorite,W,21-16,-5.5,P 37
2021,18,CIN,CLE,True,Underdog,,,-5.5,P 37
2021,18,GB,DET,True,Favorite,L,30-37,-3.0,O 44.5
2021,18,DET,GB,False,Underdog,,,-3.0,O 44.5
2021,18,TEN,HOU,True,Favorite,W,28-25,-10.5,O 42.5
2021,18,HOU,TEN,False,Underdog,,,-10.5,O 42.5
2021,18,IND,JAX,True,Favorite,L,11-26,-15.0,U 43.5
2021,18,JAX,IND,False,Underdog,,,-15.0,U 43.5
2021,18,NE,MIA,True,Favorite,L,24-33,-6.0,O 40
2021,18,MIA,NE,False,Underdog,,,-6.0,O 40
2021,18,MIN,CHI,False,Favorite,W,31-17,-4.0,O 44.5
2021,18,CHI,MIN,True,Underdog,,,-4.0,O 44.5
2021,18,WAS,NYG,True,Favorite,W,22-7,-7.0,U 37.5
2021,18,NYG,WAS,False,Underdog,,,-7.0,U 37.5
2021,18,TB,CAR,False,Favorite,W,41-17,-9.0,O 41.5
2021,18,CAR,TB,True,Underdog,,,-9.0,O 41.5
2021,18,ARI,SEA,False,Favorite,L,30-38,-5.5,O 48
2021,18,SEA,ARI,True,Underdog,,,-5.5,O 48
2021,18,LAC,LV,True,Favorite,L,32-35,-3.0,O 49
2021,18,LV,LAC,False,Underdog,,,-3.0,O 49
2021,18,LA,SF,False,Favorite,L,24-27,-3.5,O 44.5
2021,18,SF,LA,True,Underdog,,,-3.5,O 44.5
2021,19,CIN,LV,False,Favorite,W,26-19,-5.5,U 49
2021,19,LV,CIN,True,Underdog,,,-5.5,U 49
2021,19,BUF,NE,False,Favorite,W,47-17,-4.0,O 44
2021,19,NE,BUF,True,Underdog,,,-4.0,O 44
2021,19,TB,PHI,False,Favorite,W,31-15,-8.5,O 45.5
2021,19,PHI,TB,True,Underdog,,,-8.5,O 45.5
2021,19,DAL,SF,False,Favorite,L,17-23,-3.0,U 51
2021,19,SF,DAL,True,Underdog,,,-3.0,U 51
2021,19,KC,PIT,False,Favorite,W,42-21,-12.5,O 46.5
2021,19,PIT,KC,True,Underdog,,,-12.5,O 46.5
2021,19,LA,ARI,False,Favorite,W,34-11,-3.5,U 49.5
2021,19,ARI,LA,True,Underdog,,,-3.5,U 49.5
2021,20,TEN,CIN,False,Favorite,L,16-19,-4.0,U 47.5
2021,20,CIN,TEN,True,Underdog,,,-4.0,U 47.5
2021,20,GB,SF,False,Favorite,L,10-13,-5.5,U 47
2021,20,SF,GB,True,Underdog,,,-5.5,U 47
2021,20,TB,LA,False,Favorite,L,27-30,-3.0,O 48
2021,20,LA,TB,True,Underdog,,,-3.0,O 48
2021,20,KC,BUF,False,Favorite,W,42-36,-2.0,O 54.5
2021,20,BUF,KC,True,Underdog,,,-2.0,O 54.5
2021,21,KC,CIN,False,Favorite,L,24-27,-7.0,U 55
2021,21,CIN,KC,True,Underdog,,,-7.0,U 55
2021,21,LA,SF,False,Favorite,W,20-17,-3.5,U 46
2021,21,SF,LA,True,Underdog,,,-3.5,U 46
2021,22,LA,CIN,True,Favorite,W,23-20,-4.5,U 48.5
2021,22,CIN,LA,False,Underdog,,,-4.5,U 48.5
2022,1,BUF,LA,True,Favorite,W,31-10,-2.5,U 52
2022,1,LA,BUF,False,Underdog,,,-2.5,U 52
2022,1,NO,ATL,True,Favorite,W,27-26,-5.5,O 43.5
2022,1,ATL,NO,False,Underdog,,,-5.5,O 43.5
2022,1,CAR,CLE,False,Favorite,L,24-26,-1.5,O 42
2022,1,CLE,CAR,True,Underdog,,,-1.5,O 42
2022,1,SF,CHI,True,Favorite,L,10-19,-6.0,U 38
2022,1,CHI,SF,False,Underdog,,,-6.0,U 38
2022,1,CIN,PIT,False,Favorite,L,20-23,-7.0,U 44
2022,1,PIT,CIN,True,Underdog,,,-7.0,U 44
2022,1,PHI,DET,True,Favorite,W,38-35,-6.0,O 48.5
2022,1,DET,PHI,False,Underdog,,,-6.0,O 48.5
2022,1,IND,HOU,True,Favorite,T,20-20,-7.0,U 45.5
2022,1,HOU,IND,False,Underdog,,,-7.0,U 45.5
2022,1,MIA,NE,False,Favorite,W,20-7,-3.0,U 46
2022,1,NE,MIA,True,Underdog,,,-3.0,U 46
2022,1,BAL,NYJ,True,Favorite,W,24-9,-6.5,U 44
2022,1,NYJ,BAL,False,Underdog,,,-6.5,U 44
2022,1,WAS,JAX,False,Favorite,W,28-22,-3.0,O 43
2022,1,JAX,WAS,True,Underdog,,,-3.0,O 43
2022,1,KC,ARI,True,Favorite,W,44-21,-6.5,O 54
2022,1,ARI,KC,False,Underdog,,,-6.5,O 54
2022,1,LAC,LV,False,Favorite,W,24-19,-3.5,U 52.5
2022,1,LV,LAC,True,Underdog,,,-3.5,U 52.5
2022,1,MIN,GB,False,Favorite,W,23-7,-2.5,U 46
2022,1,GB,MIN,True,Underdog,,,-2.5,U 46
2022,1,TEN,NYG,False,Favorite,L,20-21,-5.0,U 44
2022,1,NYG,TEN,True,Underdog,,,-5.0,U 44
2022,1,TB,DAL,True,Favorite,W,19-3,-2.0,U 50
2022,1,DAL,TB,False,Underdog,,,-2.0,U 50
2022,1,DEN,SEA,True,Favorite,L,16-17,-6.5,U 44.5
2022,1,SEA,DEN,False,Underdog,,,-6.5,U 44.5
2022,2,KC,LAC,False,Favorite,W,27-24,-4.0,U 54
2022,2,LAC,KC,True,Underdog,,,-4.0,U 54
2022,2,BAL,MIA,False,Favorite,L,38-42,-3.5,O 44.5
2022,2,MIA,BAL,True,Underdog,,,-3.5,O 44.5
2022,2,CLE,NYJ,False,Favorite,L,30-31,-6.5,O 39.5
2022,2,NYJ,CLE,True,Underdog,,,-6.5,O 39.5
2022,2,DET,WAS,False,Favorite,W,36-27,-1.5,O 48.5
2022,2,WAS,DET,True,Underdog,,,-1.5,O 48.5
2022,2,IND,JAX,True,Favorite,L,0-24,-3.0,U 45
2022,2,JAX,IND,False,Underdog,,,-3.0,U 45
2022,2,TB,NO,True,Favorite,W,20-10,-2.5,U 44
2022,2,NO,TB,False,Underdog,,,-2.5,U 44
2022,2,NYG,CAR,False,Favorite,W,19-16,-2.0,U 43.5
2022,2,CAR,NYG,True,Underdog,,,-2.0,U 43.5
2022,2,NE,PIT,True,Favorite,W,17-14,-2.5,U 40.5
2022,2,PIT,NE,False,Underdog,,,-2.5,U 40.5
2022,2,LA,ATL,False,Favorite,W,31-27,-10.0,O 46.5
2022,2,ATL,LA,True,Underdog,,,-10.0,O 46.5
2022,2,SF,SEA,False,Favorite,W,27-7,-9.0,U 40.5
2022,2,SEA,SF,True,Underdog,,,-9.0,U 40.5
2022,2,CIN,DAL,True,Favorite,L,17-20,-7.0,U 42
2022,2,DAL,CIN,False,Underdog,,,-7.0,U 42
2022,2,DEN,HOU,False,Favorite,W,16-9,-10.0,U 45.5
2022,2,HOU,DEN,True,Underdog,,,-10.0,U 45.5
2022,2,LV,ARI,False,Favorite,L,23-29,-5.5,O 51.5
2022,2,ARI,LV,True,Underdog,,,-5.5,O 51.5
2022,2,GB,CHI,False,Favorite,W,27-10,-10.0,U 41.5
2022,2,CHI,GB,True,Underdog,,,-10.0,U 41.5
2022,2,BUF,TEN,False,Favorite,W,41-7,-10.0,O 47.5
2022,2,TEN,BUF,True,Underdog,,,-10.0,O 47.5
2022,2,PHI,MIN,False,Favorite,W,24-7,-2.5,U 50.5
2022,2,MIN,PHI,True,Underdog,,,-2.5,U 50.5
2022,3,CLE,PIT,False,Favorite,W,29-17,-4.5,O 38.5
2022,3,PIT,CLE,True,Underdog,,,-4.5,O 38.5
2022,3,NO,CAR,True,Favorite,L,14-22,-2.5,U 41
2022,3,CAR,NO,False,Underdog,,,-2.5,U 41
2022,3,CHI,HOU,False,Favorite,W,23-20,0.0,O 39
2022,3,HOU,CHI,True,Underdog,,,0.0,O 39
2022,3,KC,IND,True,Favorite,L,17-20,-5.5,U 51
2022,3,IND,KC,False,Underdog,,,-5.5,U 51
2022,3,BUF,MIA,True,Favorite,L,19-21,-4.5,U 53
2022,3,MIA,BUF,False,Underdog,,,-4.5,U 53
2022,3,MIN,DET,False,Favorite,W,28-24,-6.0,U 52.5
2022,3,DET,MIN,True,Underdog,,,-6.0,U 52.5
2022,3,BAL,NE,True,Favorite,W,37-26,-2.5,O 44
2022,3,NE,BAL,False,Underdog,,,-2.5,O 44
2022,3,CIN,NYJ,True,Favorite,W,27-12,-6.0,U 45
2022,3,NYJ,CIN,False,Underdog,,,-6.0,U 45
2022,3,LV,TEN,True,Favorite,L,22-24,-2.0,O 45.5
2022,3,TEN,LV,False,Underdog,,,-2.0,O 45.5
2022,3,PHI,WAS,True,Favorite,W,24-8,-6.0,U 47.5
2022,3,WAS,PHI,False,Underdog,,,-6.0,U 47.5
2022,3,LAC,JAX,False,Favorite,L,10-38,-3.0,O 42.5
2022,3,JAX,LAC,True,Underdog,,,-3.0,O 42.5
2022,3,LA,ARI,True,Favorite,W,20-12,-3.5,U 48.5
2022,3,ARI,LA,False,Underdog,,,-3.5,U 48.5
2022,3,SEA,ATL,False,Favorite,L,23-27,-1.0,O 42
2022,3,ATL,SEA,True,Underdog,,,-1.0,O 42
2022,3,TB,GB,False,Favorite,L,12-14,-1.0,U 42
2022,3,GB,TB,True,Underdog,,,-1.0,U 42
2022,3,SF,DEN,True,Favorite,L,10-11,-1.5,U 44.5
2022,3,DEN,SF,False,Underdog,,,-1.5,U 44.5
2022,3,NYG,DAL,False,Favorite,L,16-23,-1.0,P 39
2022,3,DAL,NYG,True,Underdog,,,-1.0,P 39
2022,4,CIN,MIA,False,Favorite,W,27-15,-3.5,U 47.5
2022,4,MIA,CIN,True,Underdog,,,-3.5,U 47.5
2022,4,CLE,ATL,True,Favorite,L,20-23,-1.0,U 47.5
2022,4,ATL,CLE,False,Underdog,,,-1.0,U 47.5
2022,4,BUF,BAL,True,Favorite,W,23-20,0.0,U 51
2022,4,BAL,BUF,False,Underdog,,,0.0,U 51
2022,4,DAL,WAS,False,Favorite,W,25-10,-3.0,U 41.5
2022,4,WAS,DAL,True,Underdog,,,-3.0,U 41.5
2022,4,DET,SEA,False,Favorite,L,45-48,-3.5,O 48
2022,4,SEA,DET,True,Underdog,,,-3.5,O 48
2022,4,LAC,HOU,True,Favorite,W,34-24,-6.0,O 45
2022,4,HOU,LAC,False,Underdog,,,-6.0,O 45
2022,4,IND,TEN,False,Favorite,L,17-24,-3.5,U 43
2022,4,TEN,IND,True,Underdog,,,-3.5,U 43
2022,4,MIN,NO,True,Favorite,W,28-25,-3.5,O 42
2022,4,NO,MIN,False,Underdog,,,-3.5,O 42
2022,4,NYG,CHI,False,Favorite,W,20-12,-3.0,U 39
2022,4,CHI,NYG,True,Underdog,,,-3.0,U 39
2022,4,PHI,JAX,False,Favorite,W,29-21,-6.5,O 45.5
2022,4,JAX,PHI,True,Underdog,,,-6.5,O 45.5
2022,4,PIT,NYJ,False,Favorite,L,20-24,-3.5,O 41.5
2022,4,NYJ,PIT,True,Underdog,,,-3.5,O 41.5
2022,4,CAR,ARI,False,Favorite,L,16-26,-1.0,U 43.5
2022,4,ARI,CAR,True,Underdog,,,-1.0,U 43.5
2022,4,GB,NE,False,Favorite,W,27-24,-9.5,O 40
2022,4,NE,GB,True,Underdog,,,-9.5,O 40
2022,4,LV,DEN,False,Favorite,W,32-23,-2.5,O 45.5
2022,4,DEN,LV,True,Underdog,,,-2.5,O 45.5
2022,4,TB,KC,False,Favorite,L,31-41,-1.0,O 46
2022,4,KC,TB,True,Underdog,,,-1.0,O 46
2022,4,SF,LA,False,Favorite,W,24-9,-1.5,U 42.5
2022,4,LA,SF,True,Underdog,,,-1.5,U 42.5
2022,5,DEN,IND,False,Favorite,L,9-12,-3.0,U 42
2022,5,IND,DEN,True,Underdog,,,-3.0,U 42
2022,5,GB,NYG,True,Favorite,L,22-27,-8.0,O 41.5
2022,5,NYG,GB,False,Underdog,,,-8.0,O 41.5
2022,5,BUF,PIT,False,Favorite,W,38-3,-14.0,U 45.5
2022,5,PIT,BUF,True,Underdog,,,-14.0,U 45.5
2022,5,LAC,CLE,True,Favorite,W,30-28,-1.0,O 47
2022,5,CLE,LAC,False,Underdog,,,-1.0,O 47
2022,5,JAX,HOU,False,Favorite,L,6-13,-7.0,U 43.5
2022,5,HOU,JAX,True,Underdog,,,-7.0,U 43.5
2022,5,MIN,CHI,False,Favorite,W,29-22,-7.5,O 44
2022,5,CHI,MIN,True,Underdog,,,-7.5,O 44
2022,5,NE,DET,False,Favorite,W,29-0,-3.0,U 45.5
2022,5,DET,NE,True,Underdog,,,-3.0,U 45.5
2022,5,NO,SEA,False,Favorite,W,39-32,-5.0,O 45
2022,5,SEA,NO,True,Underdog,,,-5.0,O 45
2022,5,MIA,NYJ,True,Favorite,L,17-40,-3.5,O 45
2022,5,NYJ,MIA,False,Underdog,,,-3.5,O 45
2022,5,TB,ATL,False,Favorite,W,21-15,-10.0,U 46.5
2022,5,ATL,TB,True,Underdog,,,-10.0,U 46.5
2022,5,TEN,WAS,True,Favorite,W,21-17,-2.0,U 43
2022,5,WAS,TEN,False,Underdog,,,-2.0,U 43
2022,5,SF,CAR,True,Favorite,W,37-15,-6.5,O 39.5
2022,5,CAR,SF,False,Underdog,,,-6.5,O 39.5
2022,5,PHI,ARI,True,Favorite,W,20-17,-5.0,U 49
2022,5,ARI,PHI,False,Underdog,,,-5.0,U 49
2022,5,LA,DAL,False,Favorite,L,10-22,-5.5,U 42
2022,5,DAL,LA,True,Underdog,,,-5.5,U 42
2022,5,BAL,CIN,False,Favorite,W,19-17,-3.5,U 47.5
2022,5,CIN,BAL,True,Underdog,,,-3.5,U 47.5
2022,5,KC,LV,False,Favorite,W,30-29,-7.0,O 51.5
2022,5,LV,KC,True,Underdog,,,-7.0,O 51.5
2022,6,WAS,CHI,True,Favorite,W,12-7,-1.0,U 38
2022,6,CHI,WAS,False,Underdog,,,-1.0,U 38
2022,6,SF,ATL,True,Favorite,L,14-28,-4.5,U 45
2022,6,ATL,SF,False,Underdog,,,-4.5,U 45
2022,6,CLE,NE,False,Favorite,L,15-38,-2.5,O 43
2022,6,NE,CLE,True,Underdog,,,-2.5,O 43
2022,6,GB,NYJ,False,Favorite,L,10-27,-7.5,U 45
2022,6,NYJ,GB,True,Underdog,,,-7.5,U 45
2022,6,IND,JAX,False,Favorite,W,34-27,-1.5,O 41
2022,6,JAX,IND,True,Underdog,,,-1.5,O 41
2022,6,MIN,MIA,True,Favorite,W,24-16,-3.0,U 45.5
2022,6,MIA,MIN,False,Underdog,,,-3.0,U 45.5
2022,6,CIN,NO,True,Favorite,W,30-26,-3.0,O 43
2022,6,NO,CIN,False,Underdog,,,-3.0,O 43
2022,6,BAL,NYG,True,Favorite,L,20-24,-5.5,U 45.5
2022,6,NYG,BAL,False,Underdog,,,-5.5,U 45.5
2022,6,TB,PIT,True,Favorite,L,18-20,-9.5,U 46
2022,6,PIT,TB,False,Underdog,,,-9.5,U 46
2022,6,LA,CAR,False,Favorite,W,24-10,-10.0,U 41.5
2022,6,CAR,LA,True,Underdog,,,-10.0,U 41.5
2022,6,ARI,SEA,True,Favorite,L,9-19,-2.5,U 50.5
2022,6,SEA,ARI,False,Underdog,,,-2.5,U 50.5
2022,6,BUF,KC,True,Favorite,W,24-20,-2.5,U 54
2022,6,KC,BUF,False,Underdog,,,-2.5,U 54
2022,6,PHI,DAL,False,Favorite,W,26-17,-6.5,O 42
2022,6,DAL,PHI,True,Underdog,,,-6.5,O 42
2022,6,LAC,DEN,False,Favorite,W,19-16,-4.5,U 45.5
2022,6,DEN,LAC,True,Underdog,,,-4.5,U 45.5
2022,7,ARI,NO,False,Favorite,W,42-34,-2.5,O 44
2022,7,NO,ARI,True,Underdog,,,-2.5,O 44
2022,7,BAL,CLE,False,Favorite,W,23-20,-6.5,U 45.5
2022,7,CLE,BAL,True,Underdog,,,-6.5,U 45.5
2022,7,TB,CAR,True,Favorite,L,3-21,-13.0,U 39.5
2022,7,CAR,TB,False,Underdog,,,-13.0,U 39.5
2022,7,CIN,ATL,False,Favorite,W,35-17,-6.5,O 47
2022,7,ATL,CIN,True,Underdog,,,-6.5,O 47
2022,7,DAL,DET,False,Favorite,W,24-6,-6.5,U 49
2022,7,DET,DAL,True,Underdog,,,-6.5,U 49
2022,7,JAX,NYG,False,Favorite,L,17-23,-3.0,U 43.5
2022,7,NYG,JAX,True,Underdog,,,-3.0,U 43.5
2022,7,TEN,IND,False,Favorite,W,19-10,-2.5,U 41.5
2022,7,IND,TEN,True,Underdog,,,-2.5,U 41.5
2022,7,GB,WAS,True,Favorite,L,21-23,-4.5,O 41.5
2022,7,WAS,GB,False,Underdog,,,-4.5,O 41.5
2022,7,NYJ,DEN,True,Favorite,W,16-9,-1.5,U 37
2022,7,DEN,NYJ,False,Underdog,,,-1.5,U 37
2022,7,LV,HOU,False,Favorite,W,38-20,-7.0,O 46
2022,7,HOU,LV,True,Underdog,,,-7.0,O 46
2022,7,LAC,SEA,False,Favorite,L,23-37,-4.5,O 50.5
2022,7,SEA,LAC,True,Underdog,,,-4.5,O 50.5
2022,7,KC,SF,True,Favorite,W,44-23,-1.0,O 49
2022,7,SF,KC,False,Underdog,,,-1.0,O 49
2022,7,MIA,PIT,False,Favorite,W,16-10,-7.5,U 44.5
2022,7,PIT,MIA,True,Underdog,,,-7.5,U 44.5
2022,7,NE,CHI,False,Favorite,L,14-33,-8.5,O 40.5
2022,7,CHI,NE,True,Underdog,,,-8.5,O 40.5
2022,8,TB,BAL,False,Favorite,L,22-27,-1.5,O 45.5
2022,8,BAL,TB,True,Underdog,,,-1.5,O 45.5
2022,8,JAX,DEN,True,Favorite,L,17-21,-2.0,U 40.5
2022,8,DEN,JAX,False,Underdog,,,-2.0,U 40.5
2022,8,ATL,CAR,False,Favorite,W,37-34,-4.0,O 41
2022,8,CAR,ATL,True,Underdog,,,-4.0,O 41
2022,8,DAL,CHI,False,Favorite,W,49-29,-10.0,O 42.5
2022,8,CHI,DAL,True,Underdog,,,-10.0,O 42.5
2022,8,MIA,DET,True,Favorite,W,31-27,-3.5,O 51.5
2022,8,DET,MIA,False,Underdog,,,-3.5,O 51.5
2022,8,MIN,ARI,False,Favorite,W,34-26,-3.5,O 48.5
2022,8,ARI,MIN,True,Underdog,,,-3.5,O 48.5
2022,8,LV,NO,True,Favorite,L,0-24,-1.5,U 49.5
2022,8,NO,LV,False,Underdog,,,-1.5,U 49.5
2022,8,NE,NYJ,True,Favorite,W,22-17,-2.5,U 40
2022,8,NYJ,NE,False,Underdog,,,-2.5,U 40
2022,8,PHI,PIT,False,Favorite,W,35-13,-10.5,O 43
2022,8,PIT,PHI,True,Underdog,,,-10.5,O 43
2022,8,TEN,HOU,True,Favorite,W,17-10,-3.5,U 39
2022,8,HOU,TEN,False,Underdog,,,-3.5,U 39
2022,8,SEA,NYG,False,Favorite,W,27-13,-3.0,U 44.5
2022,8,NYG,SEA,True,Underdog,,,-3.0,U 44.5
2022,8,IND,WAS,False,Favorite,L,16-17,-3.0,U 39.5
2022,8,WAS,IND,True,Underdog,,,-3.0,U 39.5
2022,8,LA,SF,False,Favorite,L,14-31,-2.5,O 42
2022,8,SF,LA,True,Underdog,,,-2.5,O 42
2022,8,BUF,GB,False,Favorite,W,27-17,-10.5,U 47
2022,8,GB,BUF,True,Underdog,,,-10.5,U 47
2022,8,CIN,CLE,True,Favorite,L,13-32,-3.0,P 45
2022,8,CLE,CIN,False,Underdog,,,-3.0,P 45
2022,9,PHI,HOU,True,Favorite,W,29-17,-13.5,O 45.5
2022,9,HOU,PHI,False,Underdog,,,-13.5,O 45.5
2022,9,LAC,ATL,True,Favorite,W,20-17,0.0,U 49.5
2022,9,ATL,LAC,False,Underdog,,,0.0,U 49.5
2022,9,MIA,CHI,True,Favorite,W,35-32,-4.0,O 45.5
2022,9,CHI,MIA,False,Underdog,,,-4.0,O 45.5
2022,9,CIN,CAR,False,Favorite,W,42-21,-7.0,O 42.5
2022,9,CAR,CIN,True,Underdog,,,-7.0,O 42.5
2022,9,GB,DET,True,Favorite,L,9-15,-3.5,U 49.5
2022,9,DET,GB,False,Underdog,,,-3.5,U 49.5
2022,9,LV,JAX,True,Favorite,L,20-27,-2.5,U 48
2022,9,JAX,LV,False,Underdog,,,-2.5,U 48
2022,9,NE,IND,False,Favorite,W,26-3,-5.0,U 40.5
2022,9,IND,NE,True,Underdog,,,-5.0,U 40.5
2022,9,BUF,NYJ,True,Favorite,L,17-20,-11.0,U 46
2022,9,NYJ,BUF,False,Underdog,,,-11.0,U 46
2022,9,MIN,WAS,True,Favorite,W,20-17,0.0,U 43.5
2022,9,WAS,MIN,False,Underdog,,,0.0,U 43.5
2022,9,ARI,SEA,False,Favorite,L,21-31,-2.0,O 49
2022,9,SEA,ARI,True,Underdog,,,-2.0,O 49
2022,9,TB,LA,False,Favorite,W,16-13,0.0,U 42.5
2022,9,LA,TB,True,Underdog,,,0.0,U 42.5
2022,9,KC,TEN,False,Favorite,W,20-17,-12.5,U 45.5
2022,9,TEN,KC,True,Underdog,,,-12.5,U 45.5
2022,9,BAL,NO,True,Favorite,W,27-13,-1.5,U 46.5
2022,9,NO,BAL,False,Underdog,,,-1.5,U 46.5
2022,10,ATL,CAR,True,Favorite,L,15-25,-2.5,U 41.5
2022,10,CAR,ATL,False,Underdog,,,-2.5,U 41.5
2022,10,TB,SEA,True,Favorite,W,21-16,-2.5,U 45
2022,10,SEA,TB,False,Underdog,,,-2.5,U 45
2022,10,BUF,MIN,False,Favorite,L,30-33,-6.5,O 44.5
2022,10,MIN,BUF,True,Underdog,,,-6.5,O 44.5
2022,10,CHI,DET,False,Favorite,L,30-31,-2.5,O 48.5
2022,10,DET,CHI,True,Underdog,,,-2.5,O 48.5
2022,10,KC,JAX,False,Favorite,W,27-17,-9.0,U 51
2022,10,JAX,KC,True,Underdog,,,-9.0,U 51
2022,10,MIA,CLE,False,Favorite,W,39-17,-3.5,O 49.5
2022,10,CLE,MIA,True,Underdog,,,-3.5,O 49.5
2022,10,NYG,HOU,False,Favorite,W,24-16,-4.5,U 41
2022,10,HOU,NYG,True,Underdog,,,-4.5,U 41
2022,10,NO,PIT,True,Favorite,L,10-20,-1.0,U 40
2022,10,PIT,NO,False,Underdog,,,-1.0,U 40
2022,10,TEN,DEN,False,Favorite,W,17-10,-2.5,U 39
2022,10,DEN,TEN,True,Underdog,,,-2.5,U 39
2022,10,LV,IND,False,Favorite,L,20-25,-4.0,O 41
2022,10,IND,LV,True,Underdog,,,-4.0,O 41
2022,10,DAL,GB,True,Favorite,L,28-31,-4.0,O 44.5
2022,10,GB,DAL,False,Underdog,,,-4.0,O 44.5
2022,10,LA,ARI,False,Favorite,L,17-27,-2.5,O 39.5
2022,10,ARI,LA,True,Underdog,,,-2.5,O 39.5
2022,10,SF,LAC,False,Favorite,W,22-16,-7.5,U 45
2022,10,LAC,SF,True,Underdog,,,-7.5,U 45
2022,10,PHI,WAS,False,Favorite,L,21-32,-10.5,O 43.5
2022,10,WAS,PHI,True,Underdog,,,-10.5,O 43.5
2022,11,GB,TEN,False,Favorite,L,17-27,-3.0,O 41
2022,11,TEN,GB,True,Underdog,,,-3.0,O 41
2022,11,ATL,CHI,False,Favorite,W,27-24,-2.5,O 49
2022,11,CHI,ATL,True,Underdog,,,-2.5,O 49
2022,11,BAL,CAR,False,Favorite,W,13-3,-13.0,U 41.5
2022,11,CAR,BAL,True,Underdog,,,-13.0,U 41.5
2022,11,BUF,CLE,True,Favorite,W,31-23,-7.5,O 50
2022,11,CLE,BUF,False,Underdog,,,-7.5,O 50
2022,11,WAS,HOU,True,Favorite,W,23-10,-3.0,U 41
