Year,Week,Player,G,REC,YDS,YBC,AIR,YAC,YACON,BRKTKL,TGT,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,FPTS,ROST,REC_rz,TGT_rz,REC PCT_rz,Y/R_rz,TGT PCT_rz
2017,9,Michael Crabtree (FA),1,3,40,24,0,16,0,0,4,4,1,0,3,0,0,0,0,4.0,0.0%,,,,,
2017,9,Roger Lewis (FA),1,1,4,-1,0,5,0,0,3,1,0,0,0,0,0,0,0,0.4,0.0%,,,,,
2017,9,Kendrick Bourne (NE),1,2,39,32,0,7,3,0,6,3,1,0,2,1,0,0,0,3.9,2.0%,,,,,
2017,9,Ryan Grant (FA),1,3,39,22,0,17,10,0,3,3,0,0,2,1,0,0,0,3.9,0.0%,,,,,
2017,9,Jermaine Kearse (FA),1,2,38,24,0,14,0,0,6,3,1,0,2,1,0,0,0,3.8,0.0%,,,,,
2017,9,Nelson Agholor (BAL),1,2,36,28,0,8,7,0,4,2,0,0,1,1,1,0,0,3.6,0.4%,1.0,1.0,100.0%,1.0,50.0%
2017,9,Jordy Nelson (FA),1,4,35,24,0,11,3,0,7,5,0,0,1,0,0,0,0,3.5,0.1%,,,,,
2017,9,Tavarres King (FA),1,3,33,33,0,0,0,0,6,3,0,1,2,0,0,0,0,9.3,0.0%,1.0,1.0,100.0%,5.0,50.0%
2017,9,Jarvis Landry (FA),1,6,32,6,0,26,8,0,7,6,0,1,1,0,0,0,0,9.2,7.1%,1.0,1.0,100.0%,6.0,50.0%
2017,9,William Fuller V (FA),1,2,32,19,0,13,1,0,8,2,0,0,1,1,0,0,0,3.2,0.0%,,,,,
2017,9,Allen Hurns (FA),1,3,31,18,0,13,0,0,4,3,0,0,1,0,0,0,0,3.1,0.0%,,,,,
2017,9,Emmanuel Sanders (FA),1,1,30,30,0,0,2,0,5,3,1,1,1,1,1,0,0,3.0,0.0%,0.0,1.0,0.0%,0.0,25.0%
2017,9,Jaron Brown (FA),1,1,3,3,0,0,0,0,1,1,0,1,0,0,0,0,0,6.3,0.0%,1.0,1.0,100.0%,3.0,50.0%
2017,9,T.J. Jones (FA),1,2,29,22,0,7,2,0,2,2,0,0,2,0,0,0,0,2.9,0.0%,1.0,1.0,100.0%,12.0,33.3%
2017,9,Brandon LaFell (FA),1,2,28,24,0,4,0,0,2,2,0,0,1,0,0,0,0,2.8,0.0%,,,,,
2017,9,Breshad Perriman (FA),1,3,28,26,0,2,2,0,7,4,1,0,1,0,0,0,0,2.8,0.0%,,,,,
2017,9,Corey Davis (FA),1,2,28,23,0,5,3,0,5,2,0,0,1,1,0,0,0,2.8,0.0%,0.0,1.0,0.0%,0.0,25.0%
2017,9,Kenny Stills (FA),1,3,28,14,0,14,1,0,4,4,1,0,1,0,0,0,0,2.8,0.0%,1.0,1.0,100.0%,9.0,50.0%
2017,9,Seth Roberts (FA),1,2,28,23,0,5,0,0,2,2,0,0,1,1,0,0,0,2.8,0.0%,,,,,
2017,9,Justin Hardy (FA),1,2,26,24,0,2,2,0,2,2,0,0,1,0,0,0,0,2.6,0.0%,,,,,
2017,9,DeSean Jackson (FA),1,2,25,16,0,9,8,0,4,2,0,0,2,0,0,0,0,3.3,0.6%,,,,,
2017,9,Cole Beasley (FA),1,4,24,20,0,4,0,0,6,4,0,2,0,0,0,0,0,14.4,0.0%,2.0,2.0,100.0%,6.5,50.0%
2017,9,Curtis Samuel (BUF),1,3,23,19,0,4,1,0,5,3,0,0,1,0,0,0,0,3.7,10.4%,,,,,
2017,9,Mohamed Sanu Sr. (FA),1,3,23,9,0,14,5,0,3,3,0,1,1,0,0,0,0,8.3,0.0%,1.0,1.0,100.0%,6.0,100.0%
2017,9,Bruce Ellington (FA),1,3,22,12,0,10,2,0,8,4,1,0,1,0,0,0,0,2.2,0.0%,0.0,1.0,0.0%,0.0,25.0%
2017,9,Trent Taylor (SF),1,2,22,17,0,5,0,0,3,3,1,0,2,0,0,0,0,2.2,0.0%,,,,,
2017,9,Eric Decker (FA),1,3,21,19,0,2,1,0,4,3,0,1,1,0,0,0,0,8.1,0.6%,2.0,2.0,100.0%,6.0,50.0%
2017,9,Mike Wallace (FA),1,4,19,16,0,3,0,0,7,4,0,1,0,0,0,0,0,7.9,0.0%,1.0,2.0,50.0%,1.0,66.7%
2017,9,Aldrick Robinson (FA),1,2,18,13,0,5,2,0,8,2,0,0,1,0,0,0,0,1.8,0.0%,,,,,
2017,9,Demarcus Robinson (LAR),1,2,18,18,0,0,0,0,2,2,0,0,1,0,0,0,0,1.8,26.0%,,,,,
2017,9,T.Y. Hilton (FA),1,5,175,93,0,82,0,0,9,5,0,0,4,3,3,2,1,29.5,1.6%,0.0,1.0,0.0%,0.0,50.0%
2017,9,Chester Rogers (FA),1,1,17,4,0,13,7,0,2,2,1,0,1,0,0,0,0,1.7,0.0%,,,,,
2017,9,Terrelle Pryor Sr. (FA),1,2,17,11,0,6,1,0,3,2,0,1,1,0,0,0,0,1.7,0.0%,1.0,1.0,100.0%,5.0,100.0%
2017,9,Andre Holmes (FA),1,1,16,14,0,2,0,0,3,2,0,0,1,0,0,0,0,1.6,0.0%,,,,,
2017,9,Chris Moore (WAS),1,1,16,10,0,6,0,0,4,1,0,0,1,0,0,0,0,1.6,0.0%,,,,,
2017,9,Bernard Reedy (FA),1,1,15,13,0,2,0,0,1,1,0,0,1,0,0,0,0,1.5,0.0%,,,,,
2017,9,J.J. Nelson (FA),1,1,15,14,0,1,0,0,2,1,0,0,1,0,0,0,0,1.5,0.0%,,,,,
2017,9,Terrance Williams (FA),1,9,141,63,0,78,2,0,9,9,0,0,4,2,1,1,1,14.1,0.0%,,,,,
2017,9,Adam Humphries (FA),1,2,14,9,0,5,2,0,2,2,0,0,0,0,0,0,0,1.4,0.0%,,,,,
2017,9,Isaiah McKenzie (FA),1,1,14,14,0,0,0,0,3,1,0,0,1,0,0,0,0,1.4,0.0%,,,,,
2017,9,Josh Malone (FA),1,1,13,7,0,6,0,0,4,1,0,0,1,0,0,0,0,1.3,0.0%,,,,,
2017,9,Mike Evans (TB),1,1,13,5,0,8,4,0,6,1,0,0,1,0,0,0,0,1.3,98.6%,,,,,
2017,9,Julio Jones (FA),1,6,118,88,0,30,18,0,12,7,1,0,4,3,1,0,0,11.8,0.3%,,,,,
2017,9,Golden Tate (FA),1,7,113,43,0,70,21,0,9,8,0,0,6,2,0,0,0,11.3,0.0%,,,,,
2017,9,Torrey Smith (FA),1,1,11,10,0,1,0,0,2,1,0,0,1,0,0,0,0,1.1,0.0%,,,,,
2017,9,Doug Baldwin (FA),1,7,108,83,0,25,0,0,12,7,0,0,4,3,1,0,0,16.8,0.0%,,,,,
2017,9,Marvin Jones Jr. (FA),1,7,107,87,0,20,6,0,11,7,0,1,6,2,0,0,0,22.7,0.0%,1.0,2.0,50.0%,11.0,66.7%
2017,9,Jehu Chesson (FA),1,1,10,5,0,5,0,0,1,1,0,0,1,0,0,0,0,1.0,0.0%,,,,,
2017,9,Tanner McEvoy (FA),1,1,10,7,0,3,1,0,2,1,0,0,1,0,0,0,0,1.0,0.0%,,,,,
2017,9,Tyler Lockett (SEA),1,2,10,9,0,1,0,0,8,2,0,0,0,0,0,0,0,1.0,46.2%,,,,,
2017,9,Adam Thielen (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Alex Erickson (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Allen Robinson II (DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Amara Darboh (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Andre Roberts (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,ArDarius Stewart (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Arrelious Benn (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Bennie Fowler III (FA),1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Brandin Cooks (DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Brenton Bersin (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Brittan Golden (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Chad Hansen (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Chris Conley (SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Chris Thompson (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Cody Core (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,David Moore (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Ed Eagan (FA),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Eric Weems (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Geronimo Allison (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Jace Billingsley (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Jakeem Grant Sr. (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Jamal Agnew (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0%,,,,,
2017,9,Jamison Crowder (WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Jared Abbrederis (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Jaydon Mickens (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Jeff Janis (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Jeremy Kerley (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Josh Reynolds (JAC),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.4%,,,,,
2017,9,JuJu Smith-Schuster (KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Justin Hardee Sr. (TEN),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Kaelin Clay (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,9,Kalif Raymond (DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Kamar Aiken (FA),1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0.0%,0.0,1.0,0.0%,0.0,50.0%
2017,9,Keenan Allen (CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Laquon Treadwell (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,9,Leonte Carroo (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
