season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %,merge_name,merge_key,season_dfs,week_dfs,player_id,player,dk_position,fd_position,team,opponent,dk_salary,fd_salary,dk_fpts,fd_fpts,merge_name_dfs
2019,REG,15,13971,tyler lockett,TEN,5,Tyler Lockett(TEN),4,4,1.0,0,8.0,0,0.667,0,0.0,0,1,9.2,9.2,0.109,tyler lockett,tyler lockett_2019_15,2019,15,tyler-lockett,Tyler Lockett,WR,WR,SEA,Carolina Panthers,6900,6900,29.0,22.0,tyler lockett
2019,REG,15,15528,michael thomas,FA,6,Michael Thomas(FA),3,3,1.0,0,9.0,0,1.0,0,0.0,0,1,8.7,8.7,0.007,michael thomas,michael thomas_2019_15,2019,15,michael-thomas,Michael Thomas,WR,WR,NO,Indianapolis Colts,8700,9100,33.8,24.8,michael thomas
2019,REG,15,13897,devante parker,FA,7,DeVante Parker(FA),1,2,0.5,0,20.0,0,0.4,0,0.0,0,1,8.0,8.0,0.0,devante parker,devante parker_2019_15,2019,15,devante-parker,DeVante Parker,WR,WR,MIA,New York Giants,6400,6900,23.2,21.2,devante parker
2019,REG,15,17130,greg ward,FA,8,Greg Ward(FA),3,3,1.0,0,6.7,0,0.75,0,0.0,0,1,8.0,8.0,0.0,greg ward,greg ward_2019_15,2019,15,greg-ward,Greg Ward,WR,WR,PHI,Washington Redskins,3000,4900,19.1,15.6,greg ward
2019,REG,16,18962,steven sims jr.,SEA,1,Steven Sims Jr.(SEA),2,3,0.667,0,8.5,0,0.6,0,0.0,0,1,13.7,13.7,0.0,steven sims jr,steven sims jr_2019_16,,,,,,,,,,,,,
2019,REG,16,18244,deebo samuel sr.,WAS,2,Deebo Samuel Sr.(WAS),2,3,0.667,19,5.5,1,0.75,1,1.0,0,1,9.0,9.0,0.839,deebo samuel sr,deebo samuel sr_2019_16,,,,,,,,,,,,,
2019,REG,16,15528,michael thomas,FA,3,Michael Thomas(FA),3,3,1.0,0,8.3,0,1.0,0,0.0,0,1,8.5,8.5,0.007,michael thomas,michael thomas_2019_16,2019,16,michael-thomas,Michael Thomas,WR,WR,NO,Tennessee Titans,9300,9000,34.6,25.6,michael thomas
2019,REG,16,12122,brandin cooks,NO,4,Brandin Cooks(NO),1,1,1.0,0,10.0,0,0.5,0,0.0,0,1,7.0,7.0,0.048,brandin cooks,brandin cooks_2019_16,2019,16,brandin-cooks,Brandin Cooks,WR,WR,LA,San Francisco 49ers,4300,5700,13.9,11.9,brandin cooks
2019,REG,16,12206,cody latimer,FA,5,Cody Latimer(FA),1,2,0.5,0,10.0,0,0.5,0,0.0,0,1,7.0,7.0,0.0,cody latimer,cody latimer_2019_16,2019,16,cody-latimer,Cody Latimer,WR,WR,NYG,Washington Redskins,3000,4700,15.4,12.9,cody latimer
2019,REG,16,16488,kenny golladay,FA,6,Kenny Golladay(FA),2,2,1.0,0,4.5,0,1.0,0,0.0,0,1,6.9,6.9,0.04,kenny golladay,kenny golladay_2019_16,2019,16,kenny-golladay,Kenny Golladay,WR,WR,DET,Denver Broncos,6500,7400,18.6,15.6,kenny golladay
2019,REG,16,17603,justin watson,HOU,7,Justin Watson(HOU),1,1,1.0,0,8.0,0,1.0,0,0.0,0,1,6.8,6.8,0.01,justin watson,justin watson_2019_16,2019,16,justin-watson,Justin Watson,WR,WR,TB,Houston Texans,4600,5700,15.3,12.8,justin watson
2019,REG,16,13897,devante parker,FA,8,DeVante Parker(FA),1,2,0.5,0,7.0,0,0.5,0,0.0,0,1,6.7,6.7,0.0,devante parker,devante parker_2019_16,2019,16,devante-parker,DeVante Parker,WR,WR,MIA,Cincinnati Bengals,6800,6900,25.1,19.6,devante parker
2019,REG,17,18219,dk metcalf,PIT,1,DK Metcalf(PIT),2,4,0.5,0,11.0,0,0.444,0,0.0,0,1,8.2,8.2,0.961,dk metcalf,dk metcalf_2019_17,2019,17,d-k-metcalf,D.K. Metcalf,WR,WR,SEA,San Francisco 49ers,4700,6000,20.1,17.1,dk metcalf
2019,REG,17,13971,tyler lockett,TEN,2,Tyler Lockett(TEN),3,4,0.75,0,7.3,0,0.444,0,0.0,0,1,8.2,8.2,0.109,tyler lockett,tyler lockett_2019_17,2019,17,tyler-lockett,Tyler Lockett,WR,WR,SEA,San Francisco 49ers,6400,7200,17.1,14.1,tyler lockett
2019,REG,17,12123,davante adams,LA,3,Davante Adams(LAR),1,3,0.333,0,20.0,0,0.6,0,0.0,0,1,8.0,8.0,0.965,davante adams,davante adams_2019_17,2019,17,davante-adams,Davante Adams,WR,WR,GB,Detroit Lions,8000,8400,22.3,18.8,davante adams
2019,REG,17,9683,golden tate,FA,4,Golden Tate(FA),1,1,1.0,0,20.0,0,0.25,0,0.0,0,1,8.0,8.0,0.01,golden tate,golden tate_2019_17,2019,17,golden-tate,Golden Tate,WR,WR,NYG,Philadelphia Eagles,5100,5900,17.8,15.3,golden tate
2019,REG,17,12127,odell beckham jr.,FA,5,Odell Beckham Jr.(FA),1,1,1.0,0,20.0,0,0.333,0,0.0,0,1,8.0,8.0,0.011,odell beckham jr,odell beckham jr_2019_17,,,,,,,,,,,,,
2019,REG,17,16436,dede westbrook,FA,6,Dede Westbrook(FA),1,2,0.5,0,18.0,0,0.4,0,0.0,0,1,7.8,7.8,0.0,dede westbrook,dede westbrook_2019_17,2019,17,dede-westbrook,Dede Westbrook,WR,WR,JAX,Indianapolis Colts,4200,5300,22.2,18.7,dede westbrook
2019,REG,17,18962,steven sims jr.,SEA,7,Steven Sims Jr.(SEA),2,3,0.667,0,7.5,0,0.6,0,0.0,0,1,7.5,7.5,0.0,steven sims jr,steven sims jr_2019_17,,,,,,,,,,,,,
2019,REG,17,16433,cooper kupp,SEA,8,Cooper Kupp(SEA),2,3,0.667,0,7.5,0,0.6,0,0.0,0,1,7.5,7.5,0.831,cooper kupp,cooper kupp_2019_17,2019,17,cooper-kupp,Cooper Kupp,WR,WR,LA,Arizona Cardinals,6800,7400,22.9,19.4,cooper kupp
2020,REG,1,17258,calvin ridley,TEN,1,Calvin Ridley(TEN),3,3,1.0,-1,12.3,0,0.5,1,1.0,0,1,15.6,15.6,0.886,calvin ridley,calvin ridley_2020_1,2020,1,calvin-ridley,Calvin Ridley,WR,WR,ATL,Seattle Seahawks,6100,6600,36.9,29.4,calvin ridley
2020,REG,1,16427,juju smith-schuster,KC,2,JuJu Smith-Schuster(KC),2,2,1.0,0,9.0,0,0.667,0,0.0,0,1,13.8,13.8,0.015,juju smithschuster,juju smithschuster_2020_1,2020,1,juju-smith-schuster,JuJu Smith-Schuster,WR,WR,PIT,New York Giants,6400,7100,24.9,21.9,juju smithschuster
2020,REG,1,12904,willie snead iv,FA,3,Willie Snead IV(FA),2,2,1.0,0,17.5,0,0.5,0,0.0,0,1,9.5,9.5,0.0,willie snead iv,willie snead iv_2020_1,,,,,,,,,,,,,
2020,REG,1,12231,john brown,FA,4,John Brown(FA),2,3,0.667,0,11.0,0,0.429,0,0.0,0,1,8.2,8.2,0.0,john brown,john brown_2020_1,2020,1,john-brown,John Brown,WR,WR,BUF,New York Jets,5600,6100,19.0,16.0,john brown
2020,REG,1,13429,adam thielen,CAR,5,Adam Thielen(CAR),1,1,1.0,0,19.0,0,1.0,0,0.0,0,1,7.9,7.9,0.364,adam thielen,adam thielen_2020_1,2020,1,adam-thielen,Adam Thielen,WR,WR,MIN,Green Bay Packers,6700,6800,34.0,28.0,adam thielen
2020,REG,1,19221,laviska shenault jr.,BUF,6,Laviska Shenault Jr.(BUF),1,1,1.0,0,15.0,0,0.5,0,0.0,0,1,7.5,7.5,0.001,laviska shenault jr,laviska shenault jr_2020_1,2020,1,laviska-shenault-jr,Laviska Shenault Jr.,WR,WR,JAX,Indianapolis Colts,4400,4600,13.7,12.2,laviska shenault jr
2020,REG,1,17254,james washington,FA,7,James Washington(FA),1,1,1.0,0,13.0,0,0.333,0,0.0,0,1,7.3,7.3,0.0,james washington,james washington_2020_1,2020,1,james-washington,James Washington,WR,WR,PIT,New York Giants,4300,5100,11.4,10.4,james washington
2020,REG,1,12118,sammy watkins,FA,8,Sammy Watkins(FA),2,3,0.667,0,5.5,0,0.5,0,0.0,0,1,7.1,7.1,0.0,sammy watkins,sammy watkins_2020_1,2020,1,sammy-watkins,Sammy Watkins,WR,WR,KC,Houston Texans,4600,5400,21.5,18.0,sammy watkins
2020,REG,2,14498,adam humphries,FA,1,Adam Humphries(FA),1,1,1.0,0,18.0,0,0.5,0,0.0,0,1,7.8,7.8,0.0,adam humphries,adam humphries_2020_2,2020,2,adam-humphries,Adam Humphries,WR,WR,TEN,Jacksonville Jaguars,3400,4700,15.8,13.3,adam humphries
2020,REG,2,11606,deandre hopkins,BAL,2,DeAndre Hopkins(BAL),3,3,1.0,0,5.3,0,0.75,0,0.0,0,1,7.6,7.6,0.167,deandre hopkins,deandre hopkins_2020_2,2020,2,deandre-hopkins,DeAndre Hopkins,WR,WR,ARI,Washington Football Team,7700,8300,20.8,16.8,deandre hopkins
2020,REG,2,19810,darnell mooney,ATL,3,Darnell Mooney(ATL),1,1,1.0,0,15.0,0,0.333,0,0.0,0,1,7.5,7.5,0.579,darnell mooney,darnell mooney_2020_2,2020,2,darnell-mooney,Darnell Mooney,WR,WR,CHI,New York Giants,3000,4600,12.6,11.1,darnell mooney
2020,REG,2,16431,zay jones,ARI,4,Zay Jones(ARI),1,1,1.0,0,15.0,0,1.0,0,0.0,0,1,7.5,7.5,0.01,zay jones,zay jones_2020_2,2020,2,zay-jones,Zay Jones,WR,WR,LV,New Orleans Saints,3000,4500,8.5,8.0,zay jones
2020,REG,2,18941,jalen guyton,FA,5,Jalen Guyton(FA),1,2,0.5,0,14.0,0,0.667,0,0.0,0,1,7.4,7.4,0.0,jalen guyton,jalen guyton_2020_2,2020,2,jalen-guyton,Jalen Guyton,WR,WR,LAC,Kansas City Chiefs,3000,4500,8.4,7.9,jalen guyton
2020,REG,2,17606,russell gage jr.,SF,6,Russell Gage Jr.(SF),2,2,1.0,0,6.0,0,0.5,0,0.0,0,1,7.2,7.2,0.0,russell gage jr,russell gage jr_2020_2,,,,,,,,,,,,,
2020,REG,2,11215,marvin jones jr.,FA,7,Marvin Jones Jr.(FA),2,2,1.0,0,5.0,0,0.667,0,0.0,0,1,7.0,7.0,0.0,marvin jones jr,marvin jones jr_2020_2,,,,,,,,,,,,,
2020,REG,2,15547,tyler boyd,FA,8,Tyler Boyd(FA),1,2,0.5,0,9.0,0,0.333,0,0.0,0,1,6.9,6.9,0.007,tyler boyd,tyler boyd_2020_2,2020,2,tyler-boyd,Tyler Boyd,WR,WR,CIN,Cleveland Browns,5800,5800,20.2,16.7,tyler boyd
2020,REG,3,13105,dontrelle inman,FA,1,Dontrelle Inman(FA),2,2,1.0,0,14.0,0,0.5,0,0.0,0,1,14.8,14.8,0.0,dontrelle inman,dontrelle inman_2020_3,2020,3,dontrelle-inman,Dontrelle Inman,WR,WR,WAS,Cleveland Browns,3100,4700,18.8,17.3,dontrelle inman
2020,REG,3,18409,andy isabella,FA,2,Andy Isabella(FA),2,2,1.0,0,8.5,0,0.5,0,0.0,0,1,13.7,13.7,0.0,andy isabella,andy isabella_2020_3,2020,3,andy-isabella,Andy Isabella,WR,WR,ARI,Detroit Lions,3800,4500,20.1,18.1,andy isabella
2020,REG,3,19211,tee higgins,CIN,3,Tee Higgins(CIN),3,3,1.0,0,5.3,0,0.6,0,0.0,0,1,13.6,13.6,0.983,tee higgins,tee higgins_2020_3,2020,3,tee-higgins,Tee Higgins,WR,WR,CIN,Philadelphia Eagles,3900,4700,21.0,18.5,tee higgins
2020,REG,3,12119,mike evans,TB,4,Mike Evans(TB),2,2,1.0,0,1.0,0,0.5,0,0.0,0,1,12.2,12.2,0.976,mike evans,mike evans_2020_3,2020,3,mike-evans,Mike Evans,WR,WR,TB,Denver Broncos,6800,7700,14.2,13.2,mike evans
2020,REG,3,13971,tyler lockett,TEN,5,Tyler Lockett(TEN),2,3,0.667,0,1.0,0,1.0,0,0.0,0,1,12.2,12.2,0.109,tyler lockett,tyler lockett_2020_3,2020,3,tyler-lockett,Tyler Lockett,WR,WR,SEA,Dallas Cowboys,6400,6800,40.0,32.5,tyler lockett
2020,REG,3,16433,cooper kupp,SEA,6,Cooper Kupp(SEA),2,2,1.0,0,12.0,0,1.0,0,0.0,0,1,8.4,8.4,0.831,cooper kupp,cooper kupp_2020_3,2020,3,cooper-kupp,Cooper Kupp,WR,WR,LA,Buffalo Bills,6300,7100,28.7,21.2,cooper kupp
2020,REG,3,15629,william fuller v,FA,7,William Fuller V(FA),2,2,1.0,0,11.5,0,1.0,0,0.0,0,1,8.3,8.3,0.0,william fuller v,william fuller v_2020_3,,,,,,,,,,,,,
2020,REG,3,15802,tyreek hill,MIA,8,Tyreek Hill(MIA),2,2,1.0,0,11.0,0,0.667,0,0.0,0,1,8.2,8.2,0.983,tyreek hill,tyreek hill_2020_3,2020,3,tyreek-hill,Tyreek Hill,WR,WR,KC,Baltimore Ravens,7100,8100,21.2,18.7,tyreek hill
2020,REG,4,17261,tre'quan smith,FA,1,Tre'Quan Smith(FA),2,2,1.0,0,11.0,0,1.0,0,0.0,0,1,14.2,14.2,0.0,trequan smith,trequan smith_2020_4,2020,4,tre-quan-smith,Tre'Quan Smith,WR,WR,NO,Detroit Lions,5000,5300,21.4,19.4,trequan smith
2020,REG,4,17292,dj chark jr.,ATL,2,DJ Chark Jr.(ATL),2,2,1.0,0,6.5,0,0.5,0,0.0,0,1,13.3,13.3,0.007,dj chark jr,dj chark jr_2020_4,,,,,,,,,,,,,
2020,REG,4,13894,amari cooper,FA,3,Amari Cooper(FA),1,3,0.333,0,20.0,0,0.5,0,0.0,0,1,8.0,8.0,0.091,amari cooper,amari cooper_2020_4,2020,4,amari-cooper,Amari Cooper,WR,WR,DAL,Cleveland Browns,6700,7100,36.4,27.4,amari cooper
2020,REG,4,18714,scotty miller,PIT,4,Scotty Miller(PIT),1,1,1.0,0,19.0,0,0.5,0,0.0,0,1,7.9,7.9,0.001,scotty miller,scotty miller_2020_4,,,,,,,,,,,,,
2020,REG,4,16757,david moore,CAR,5,David Moore(CAR),1,1,1.0,0,17.0,0,0.333,0,0.0,0,1,7.7,7.7,0.008,david moore,david moore_2020_4,2020,4,david-moore,David Moore,WR,WR,SEA,Miami Dolphins,3400,4600,18.5,17.0,david moore
2020,REG,4,12126,allen robinson ii,FA,6,Allen Robinson II(FA),1,1,1.0,0,16.0,0,1.0,0,0.0,0,1,7.6,7.6,0.014,allen robinson ii,allen robinson ii_2020_4,,,,,,,,,,,,,
2020,REG,4,16488,kenny golladay,FA,7,Kenny Golladay(FA),1,2,0.5,0,15.0,0,1.0,0,0.0,0,1,7.5,7.5,0.04,kenny golladay,kenny golladay_2020_4,2020,4,kenny-golladay,Kenny Golladay,WR,WR,DET,New Orleans Saints,6000,7300,16.2,14.2,kenny golladay
2020,REG,4,13429,adam thielen,CAR,8,Adam Thielen(CAR),2,2,1.0,0,6.0,0,1.0,0,0.0,0,1,7.2,7.2,0.364,adam thielen,adam thielen_2020_4,2020,4,adam-thielen,Adam Thielen,WR,WR,MIN,Houston Texans,6600,7100,29.2,22.2,adam thielen
2020,REG,5,13429,adam thielen,CAR,1,Adam Thielen(CAR),3,3,1.0,3,7.7,0,1.0,1,1.0,0,1,14.6,14.6,0.364,adam thielen,adam thielen_2020_5,2020,5,adam-thielen,Adam Thielen,WR,WR,MIN,Seattle Seahawks,7000,7300,29.3,24.8,adam thielen
2020,REG,5,18219,dk metcalf,PIT,2,DK Metcalf(PIT),2,4,0.5,0,9.5,0,0.667,0,0.0,0,1,13.9,13.9,0.961,dk metcalf,dk metcalf_2020_5,2020,5,d-k-metcalf,D.K. Metcalf,WR,WR,SEA,Minnesota Vikings,7100,6700,27.3,24.3,dk metcalf
2020,REG,5,18627,chase claypool,FA,3,Chase Claypool(FA),1,2,0.5,2,5.0,1,0.667,1,1.0,0,1,12.7,12.7,0.011,chase claypool,chase claypool_2020_5,2020,5,chase-claypool,Chase Claypool,WR,WR,PIT,Philadelphia Eagles,4100,4900,45.6,39.1,chase claypool
2020,REG,5,18218,a.j. brown,PHI,4,A.J. Brown(PHI),2,2,1.0,0,16.0,0,1.0,0,0.0,0,1,9.2,9.2,0.993,aj brown,aj brown_2020_5,2020,5,a-j-brown,A.J. Brown,WR,WR,TEN,Buffalo Bills,5400,6500,21.2,17.7,aj brown
2020,REG,5,17066,kendrick bourne,NE,5,Kendrick Bourne(NE),1,1,1.0,0,19.0,0,1.0,0,0.0,0,1,7.9,7.9,0.014,kendrick bourne,kendrick bourne_2020_5,2020,5,kendrick-bourne,Kendrick Bourne,WR,WR,SF,Miami Dolphins,4200,5200,11.0,10.0,kendrick bourne
2020,REG,5,17130,greg ward,FA,6,Greg Ward(FA),2,2,1.0,0,9.5,0,0.667,0,0.0,0,1,7.9,7.9,0.0,greg ward,greg ward_2020_5,2020,5,greg-ward,Greg Ward,WR,WR,PHI,Pittsburgh Steelers,4600,5000,12.6,10.6,greg ward
2020,REG,5,15629,william fuller v,FA,7,William Fuller V(FA),1,1,1.0,0,19.0,0,1.0,0,0.0,0,1,7.9,7.9,0.0,william fuller v,william fuller v_2020_5,,,,,,,,,,,,,
2020,REG,5,11616,keenan allen,LAC,8,Keenan Allen(LAC),1,1,1.0,0,17.0,0,0.5,0,0.0,0,1,7.7,7.7,0.432,keenan allen,keenan allen_2020_5,2020,5,keenan-allen,Keenan Allen,WR,WR,LAC,New Orleans Saints,6400,6800,10.9,9.9,keenan allen
2020,REG,6,18218,a.j. brown,PHI,1,A.J. Brown(PHI),2,2,1.0,0,6.5,0,0.667,0,0.0,0,1,13.3,13.3,0.993,aj brown,aj brown_2020_6,2020,6,a-j-brown,A.J. Brown,WR,WR,TEN,Houston Texans,5600,6500,22.6,20.1,aj brown
2020,REG,6,19236,justin jefferson,MIN,2,Justin Jefferson(MIN),2,2,1.0,0,14.5,0,0.4,0,0.0,0,1,8.9,8.9,0.995,justin jefferson,justin jefferson_2020_6,2020,6,justin-jefferson,Justin Jefferson,WR,WR,MIN,Atlanta Falcons,6000,5900,42.6,35.1,justin jefferson
2020,REG,6,9867,julio jones,FA,3,Julio Jones(FA),3,4,0.75,0,9.7,0,0.8,0,0.0,0,1,8.9,8.9,0.006,julio jones,julio jones_2020_6,2020,6,julio-jones,Julio Jones,WR,WR,ATL,Minnesota Vikings,6700,8200,36.7,29.7,julio jones
2020,REG,6,18470,travis fulgham,FA,4,Travis Fulgham(FA),1,3,0.333,0,18.0,0,0.6,0,0.0,0,1,7.8,7.8,0.0,travis fulgham,travis fulgham_2020_6,2020,6,travis-fulgham,Travis Fulgham,WR,WR,PHI,Baltimore Ravens,4400,5300,19.5,16.5,travis fulgham
2020,REG,6,16972,zach pascal,NYG,5,Zach Pascal(NYG),1,3,0.333,0,17.0,0,1.0,0,0.0,0,1,7.7,7.7,0.0,zach pascal,zach pascal_2020_6,2020,6,zach-pascal,Zach Pascal,WR,WR,IND,Cincinnati Bengals,4700,5100,15.4,13.4,zach pascal
2020,REG,6,11610,robert woods,PIT,6,Robert Woods(PIT),2,2,1.0,0,6.5,0,0.5,0,0.0,0,1,7.3,7.3,0.008,robert woods,robert woods_2020_6,2020,6,robert-woods,Robert Woods,WR,WR,LA,San Francisco 49ers,6200,6800,14.0,12.0,robert woods
2020,REG,6,15586,rashard higgins,FA,7,Rashard Higgins(FA),1,1,1.0,0,13.0,0,1.0,0,0.0,0,1,7.3,7.3,0.0,rashard higgins,rashard higgins_2020_6,2020,6,rashard-higgins,Rashard Higgins,WR,WR,CLE,Pittsburgh Steelers,3000,4500,8.3,7.8,rashard higgins
2020,REG,6,17258,calvin ridley,TEN,8,Calvin Ridley(TEN),1,1,1.0,0,8.0,0,0.2,0,0.0,0,1,6.8,6.8,0.886,calvin ridley,calvin ridley_2020_6,2020,6,calvin-ridley,Calvin Ridley,WR,WR,ATL,Minnesota Vikings,7800,8600,18.9,15.9,calvin ridley
2020,REG,7,18615,diontae johnson,CLE,1,Diontae Johnson(CLE),3,4,0.75,0,8.7,0,0.667,0,0.0,0,1,14.6,14.6,0.078,diontae johnson,diontae johnson_2020_7,2020,7,diontae-johnson,Diontae Johnson,WR,WR,PIT,Tennessee Titans,4200,5800,29.0,24.5,diontae johnson
2020,REG,7,17268,christian kirk,HOU,2,Christian Kirk(HOU),2,3,0.667,0,7.5,0,1.0,0,0.0,0,1,13.5,13.5,0.3,christian kirk,christian kirk_2020_7,2020,7,christian-kirk,Christian Kirk,WR,WR,ARI,Seattle Seahawks,4900,5400,20.7,18.2,christian kirk
2020,REG,7,13971,tyler lockett,TEN,3,Tyler Lockett(TEN),3,3,1.0,0,4.7,0,1.0,0,0.0,0,1,13.4,13.4,0.109,tyler lockett,tyler lockett_2020_7,2020,7,tyler-lockett,Tyler Lockett,WR,WR,SEA,Arizona Cardinals,6600,7400,56.0,45.5,tyler lockett
2020,REG,7,15547,tyler boyd,FA,4,Tyler Boyd(FA),5,7,0.714,0,8.6,0,0.778,0,0.0,0,1,10.3,10.3,0.007,tyler boyd,tyler boyd_2020_7,2020,7,tyler-boyd,Tyler Boyd,WR,WR,CIN,Cleveland Browns,5400,6000,30.74,22.24,tyler boyd
2020,REG,7,13969,nelson agholor,FA,5,Nelson Agholor(FA),1,2,0.5,0,20.0,0,1.0,0,0.0,0,1,8.0,8.0,0.01,nelson agholor,nelson agholor_2020_7,2020,7,nelson-agholor,Nelson Agholor,WR,WR,LV,Tampa Bay Buccaneers,3900,4900,24.7,19.2,nelson agholor
2020,REG,7,19211,tee higgins,CIN,6,Tee Higgins(CIN),1,1,1.0,0,16.0,0,0.111,0,0.0,0,1,7.6,7.6,0.983,tee higgins,tee higgins_2020_7,2020,7,tee-higgins,Tee Higgins,WR,WR,CIN,Cleveland Browns,5300,5700,18.8,16.3,tee higgins
2020,REG,7,15569,sterling shepard,TB,7,Sterling Shepard(TB),3,3,1.0,0,5.3,0,0.75,0,0.0,0,1,7.6,7.6,0.01,sterling shepard,sterling shepard_2020_7,2020,7,sterling-shepard,Sterling Shepard,WR,WR,NYG,Philadelphia Eagles,4300,5000,17.9,14.9,sterling shepard
2020,REG,7,17258,calvin ridley,TEN,8,Calvin Ridley(TEN),2,3,0.667,0,5.5,0,0.75,0,0.0,0,1,7.1,7.1,0.886,calvin ridley,calvin ridley_2020_7,2020,7,calvin-ridley,Calvin Ridley,WR,WR,ATL,Detroit Lions,7300,8400,19.9,17.4,calvin ridley
2020,REG,8,12123,davante adams,LA,1,Davante Adams(LAR),3,4,0.75,0,4.3,0,1.0,0,0.0,0,1,19.3,19.3,0.965,davante adams,davante adams_2020_8,2020,8,davante-adams,Davante Adams,WR,WR,GB,Minnesota Vikings,8800,9100,30.3,26.8,davante adams
2020,REG,8,11610,robert woods,PIT,2,Robert Woods(PIT),1,2,0.5,4,11.0,1,0.667,1,1.0,0,1,13.5,13.5,0.008,robert woods,robert woods_2020_8,2020,8,robert-woods,Robert Woods,WR,WR,LA,Miami Dolphins,6300,7000,28.4,24.9,robert woods
2020,REG,8,9683,golden tate,FA,3,Golden Tate(FA),1,1,1.0,0,19.0,0,0.5,0,0.0,0,1,7.9,7.9,0.01,golden tate,golden tate_2020_8,2020,8,golden-tate,Golden Tate,WR,WR,NYG,Tampa Bay Buccaneers,3600,5500,11.82,10.82,golden tate
2020,REG,8,19252,brandon aiyuk,SF,4,Brandon Aiyuk(SF),3,3,1.0,0,6.0,0,0.5,0,0.0,0,1,7.8,7.8,0.55,brandon aiyuk,brandon aiyuk_2020_8,2020,8,brandon-aiyuk,Brandon Aiyuk,WR,WR,SF,Seattle Seahawks,5800,5900,23.1,19.1,brandon aiyuk
2020,REG,8,16434,curtis samuel,BUF,5,Curtis Samuel(BUF),0,0,0.0,12,0.0,1,0.0,1,1.0,0,1,7.2,7.2,0.029,curtis samuel,curtis samuel_2020_8,2020,8,curtis-samuel,Curtis Samuel,WR,WR,CAR,Atlanta Falcons,4000,5400,21.4,19.4,curtis samuel
2020,REG,8,16385,corey davis,FA,6,Corey Davis(FA),1,1,1.0,0,12.0,0,0.333,0,0.0,0,1,7.2,7.2,0.0,corey davis,corey davis_2020_8,2020,8,corey-davis,Corey Davis,WR,WR,TEN,Cincinnati Bengals,5100,5400,29.8,22.8,corey davis
2020,REG,8,11616,keenan allen,LAC,7,Keenan Allen(LAC),1,1,1.0,0,9.0,0,0.5,0,0.0,0,1,6.9,6.9,0.432,keenan allen,keenan allen_2020_8,2020,8,keenan-allen,Keenan Allen,WR,WR,LAC,Denver Broncos,6200,7400,21.7,17.2,keenan allen
2020,REG,8,18470,travis fulgham,FA,8,Travis Fulgham(FA),1,1,1.0,0,9.0,0,0.5,0,0.0,0,1,6.9,6.9,0.0,travis fulgham,travis fulgham_2020_8,2020,8,travis-fulgham,Travis Fulgham,WR,WR,PHI,Dallas Cowboys,5900,6300,19.8,16.8,travis fulgham
2020,REG,9,16434,curtis samuel,BUF,1,Curtis Samuel(BUF),3,3,1.0,7,7.3,0,0.6,1,1.0,0,1,8.9,8.9,0.029,curtis samuel,curtis samuel_2020_9,2020,9,curtis-samuel,Curtis Samuel,WR,WR,CAR,Kansas City Chiefs,4400,5600,29.8,22.3,curtis samuel
2020,REG,9,15802,tyreek hill,MIA,2,Tyreek Hill(MIA),2,3,0.667,8,8.0,0,0.75,1,1.0,0,1,8.4,8.4,0.983,tyreek hill,tyreek hill_2020_9,2020,9,tyreek-hill,Tyreek Hill,WR,WR,KC,Carolina Panthers,7100,8300,36.1,28.6,tyreek hill
2020,REG,9,19202,ceedee lamb,DAL,3,CeeDee Lamb(DAL),1,1,1.0,0,20.0,0,0.333,0,0.0,0,1,8.0,8.0,0.994,ceedee lamb,ceedee lamb_2020_9,2020,9,ceedee-lamb,CeeDee Lamb,WR,WR,DAL,Pittsburgh Steelers,4900,5800,16.1,13.1,ceedee lamb
2020,REG,9,19201,jerry jeudy,CLE,4,Jerry Jeudy(CLE),1,2,0.5,0,20.0,0,0.5,0,0.0,0,1,8.0,8.0,0.875,jerry jeudy,jerry jeudy_2020_9,2020,9,jerry-jeudy,Jerry Jeudy,WR,WR,DEN,Atlanta Falcons,4700,5700,28.5,22.0,jerry jeudy
2020,REG,9,13976,jamison crowder,FA,5,Jamison Crowder(FA),1,1,1.0,0,20.0,0,0.333,0,0.0,0,1,8.0,8.0,0.01,jamison crowder,jamison crowder_2020_9,2020,9,jamison-crowder,Jamison Crowder,WR,WR,NYJ,New England Patriots,5900,6300,10.6,9.6,jamison crowder
2020,REG,9,17254,james washington,FA,6,James Washington(FA),1,1,1.0,0,17.0,0,0.5,0,0.0,0,1,7.7,7.7,0.0,james washington,james washington_2020_9,2020,9,james-washington,James Washington,WR,WR,PIT,Dallas Cowboys,3000,5000,8.7,8.2,james washington
2020,REG,9,11215,marvin jones jr.,FA,7,Marvin Jones Jr.(FA),1,1,1.0,0,15.0,0,0.333,0,0.0,0,1,7.5,7.5,0.0,marvin jones jr,marvin jones jr_2020_9,,,,,,,,,,,,,
2020,REG,9,13975,breshad perriman,FA,8,Breshad Perriman(FA),1,2,0.5,0,15.0,0,0.667,0,0.0,0,1,7.5,7.5,0.0,breshad perriman,breshad perriman_2020_9,2020,9,breshad-perriman,Breshad Perriman,WR,WR,NYJ,New England Patriots,3800,5000,30.1,24.6,breshad perriman
2020,REG,10,12904,willie snead iv,FA,1,Willie Snead IV(FA),2,2,1.0,0,12.0,0,0.667,0,0.0,0,1,14.4,14.4,0.0,willie snead iv,willie snead iv_2020_10,,,,,,,,,,,,,
