season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %
2023,REG,2,23020,Jayden Reed,GB,1,Jayden Reed(GB),3,3,100.0%,0,9.7,0,75.0%,0,0%,0,1,14.9,14.9,78.9%
2023,REG,2,13971,Tyler Lockett,TEN,2,Tyler Lockett(TEN),3,3,100.0%,0,7.0,0,50.0%,0,0%,0,1,14.1,14.1,10.9%
2023,REG,2,11616,Keenan Allen,LAC,3,Keenan Allen(LAC),2,3,66.7%,0,10.0,0,37.5%,0,0%,0,1,14.0,14.0,43.2%
2023,REG,2,19211,Tee Higgins,CIN,4,Tee Higgins(CIN),2,4,50.0%,0,3.5,0,44.4%,0,0%,0,1,12.7,12.7,98.3%
2023,REG,2,18627,Chase Claypool,FA,5,Chase Claypool(FA),1,1,100.0%,0,20.0,0,100.0%,0,0%,0,1,8.0,8.0,1.1%
2023,REG,2,13969,Nelson Agholor,FA,6,Nelson Agholor(FA),1,1,100.0%,0,17.0,0,33.3%,0,0.0%,0,1,7.7,7.7,1.0%
2023,REG,2,12123,Davante Adams,LA,7,Davante Adams(LAR),1,1,100.0%,0,16.0,0,100.0%,0,0%,0,1,7.6,7.6,96.5%
2023,REG,2,24233,Brandon Johnson,PIT,8,Brandon Johnson(PIT),1,1,100.0%,0,16.0,0,33.3%,0,0.0%,0,1,7.6,7.6,1.0%
2023,REG,3,13429,Adam Thielen,CAR,1,Adam Thielen(CAR),1,1,100.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,36.4%
2023,REG,3,17253,Courtland Sutton,DEN,2,Courtland Sutton(DEN),1,2,50.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,92.8%
2023,REG,3,17265,DJ Moore,CHI,3,DJ Moore(CHI),2,2,100.0%,0,6.0,0,40.0%,0,0%,0,1,7.2,7.2,93.9%
2023,REG,3,23012,Ronnie Bell,DET,4,Ronnie Bell(DET),1,1,100.0%,0,9.0,0,25.0%,0,0.0%,0,1,6.9,6.9,0.0%
2023,REG,3,23794,Romeo Doubs,GB,5,Romeo Doubs(GB),1,3,33.3%,0,8.0,0,33.3%,0,0%,0,1,6.8,6.8,17.8%
2023,REG,3,25339,Jake Bobo,SEA,6,Jake Bobo(SEA),1,2,50.0%,0,5.0,0,40.0%,0,0%,0,1,6.5,6.5,1.0%
2023,REG,3,18226,Marquise Brown,KC,7,Marquise Brown(KC),1,1,100.0%,0,2.0,0,100.0%,0,0%,0,1,6.2,6.2,34.8%
2023,REG,3,12119,Mike Evans,TB,8,Mike Evans(TB),1,3,33.3%,0,1.0,0,50.0%,0,0%,0,1,6.1,6.1,97.6%
2023,REG,4,13981,Stefon Diggs,NE,1,Stefon Diggs(NE),2,3,66.7%,0,12.0,0,50.0%,0,0%,0,1,14.4,14.4,84.6%
2023,REG,4,25333,Michael Wilson,ARI,2,Michael Wilson(ARI),2,2,100.0%,0,12.0,0,50.0%,0,0%,0,1,14.4,14.4,9.0%
2023,REG,4,19202,CeeDee Lamb,DAL,3,CeeDee Lamb(DAL),2,3,66.7%,0,11.5,0,75.0%,0,0%,0,1,8.3,8.3,99.4%
2023,REG,4,19398,Gabe Davis,FA,4,Gabe Davis(FA),1,1,100.0%,0,18.0,0,16.7%,0,0%,0,1,7.8,7.8,3.3%
2023,REG,4,23163,Drake London,ATL,5,Drake London(ATL),1,2,50.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,99.0%
2023,REG,4,19747,Nick Westbrook-Ikhine,MIA,6,Nick Westbrook-Ikhine(MIA),1,1,100.0%,0,13.0,0,33.3%,0,0%,0,1,7.3,7.3,3.0%
2023,REG,4,23101,Jahan Dotson,PHI,7,Jahan Dotson(PHI),2,4,50.0%,0,6.5,0,80.0%,0,0.0%,0,1,7.3,7.3,3.1%
2023,REG,4,17253,Courtland Sutton,DEN,8,Courtland Sutton(DEN),1,2,50.0%,0,13.0,0,66.7%,0,0%,0,1,7.3,7.3,92.8%
2023,REG,5,17265,DJ Moore,CHI,1,DJ Moore(CHI),2,2,100.0%,0,15.5,0,66.7%,0,0%,0,1,15.1,15.1,93.9%
2023,REG,5,19788,Ja'Marr Chase,CIN,2,Ja'Marr Chase(CIN),3,5,60.0%,0,5.3,0,71.4%,0,0%,0,1,13.6,13.6,99.6%
2023,REG,5,19398,Gabe Davis,FA,3,Gabe Davis(FA),1,1,100.0%,0,19.0,0,33.3%,0,0%,0,1,7.9,7.9,3.3%
2023,REG,5,17292,DJ Chark Jr.,ATL,4,DJ Chark Jr.(ATL),1,3,33.3%,0,18.0,0,37.5%,0,0.0%,0,1,7.8,7.8,0.7%
2023,REG,5,23107,Jordan Addison,MIN,5,Jordan Addison(MIN),2,3,66.7%,0,7.5,0,50.0%,0,0%,0,1,7.5,7.5,83.2%
2023,REG,5,13981,Stefon Diggs,NE,6,Stefon Diggs(NE),1,2,50.0%,0,15.0,0,66.7%,0,0%,0,1,7.5,7.5,84.6%
2023,REG,5,13429,Adam Thielen,CAR,7,Adam Thielen(CAR),2,4,50.0%,0,4.5,0,50.0%,0,0.0%,0,1,6.9,6.9,36.4%
2023,REG,5,18598,Jakobi Meyers,LV,8,Jakobi Meyers(LV),1,1,100.0%,0,9.0,0,25.0%,1,50.0%,0,1,6.9,6.9,82.7%
2023,REG,6,19790,Jaylen Waddle,MIA,1,Jaylen Waddle(MIA),2,2,100.0%,0,9.0,0,100.0%,0,0%,0,1,7.8,7.8,90.1%
2023,REG,6,18598,Jakobi Meyers,LV,2,Jakobi Meyers(LV),2,2,100.0%,0,9.0,0,50.0%,0,0.0%,0,1,7.8,7.8,82.7%
2023,REG,6,16434,Curtis Samuel,BUF,3,Curtis Samuel(BUF),2,2,100.0%,0,8.0,0,100.0%,0,0%,0,1,7.6,7.6,2.9%
2023,REG,6,16433,Cooper Kupp,SEA,4,Cooper Kupp(SEA),1,2,50.0%,0,13.0,0,50.0%,0,0%,0,1,7.3,7.3,83.1%
2023,REG,6,17253,Courtland Sutton,DEN,5,Courtland Sutton(DEN),1,1,100.0%,0,11.0,0,100.0%,0,0%,0,1,7.1,7.1,92.8%
2023,REG,6,22916,Zay Flowers,BAL,6,Zay Flowers(BAL),1,1,100.0%,0,10.0,0,50.0%,0,0%,0,1,7.0,7.0,94.0%
2023,REG,6,23107,Jordan Addison,MIN,7,Jordan Addison(MIN),1,1,100.0%,0,10.0,0,50.0%,0,0%,0,1,7.0,7.0,83.2%
2023,REG,6,24706,Josh Downs,IND,8,Josh Downs(IND),3,4,75.0%,0,2.7,0,66.7%,0,0%,0,1,6.8,6.8,63.8%
2023,REG,7,23107,Jordan Addison,MIN,1,Jordan Addison(MIN),2,3,66.7%,0,12.0,0,75.0%,0,0%,0,1,8.4,8.4,83.2%
2023,REG,7,25339,Jake Bobo,SEA,2,Jake Bobo(SEA),1,2,50.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,1.0%
2023,REG,7,17253,Courtland Sutton,DEN,3,Courtland Sutton(DEN),1,1,100.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,92.8%
2023,REG,7,15528,Michael Thomas,FA,4,Michael Thomas(FA),1,3,33.3%,0,17.0,0,42.9%,0,0%,0,1,7.7,7.7,0.7%
2023,REG,7,23794,Romeo Doubs,GB,5,Romeo Doubs(GB),1,2,50.0%,0,16.0,0,66.7%,0,0%,0,1,7.6,7.6,17.8%
2023,REG,7,18218,A.J. Brown,PHI,6,A.J. Brown(PHI),1,1,100.0%,0,14.0,0,100.0%,0,0%,0,1,7.4,7.4,99.3%
2023,REG,7,18598,Jakobi Meyers,LV,7,Jakobi Meyers(LV),2,2,100.0%,0,6.5,0,33.3%,0,0%,0,1,7.3,7.3,82.7%
2023,REG,7,13969,Nelson Agholor,FA,8,Nelson Agholor(FA),1,1,100.0%,0,12.0,0,33.3%,0,0%,0,1,7.2,7.2,1.0%
2023,REG,8,23107,Jordan Addison,MIN,1,Jordan Addison(MIN),2,3,66.7%,2,12.5,0,75.0%,1,100.0%,0,1,8.7,8.7,83.2%
2023,REG,8,19278,Michael Pittman Jr.,IND,2,Michael Pittman Jr.(IND),4,4,100.0%,0,6.8,0,100.0%,0,0%,0,1,8.7,8.7,65.5%
2023,REG,8,19788,Ja'Marr Chase,CIN,3,Ja'Marr Chase(CIN),2,2,100.0%,0,13.0,0,50.0%,0,0%,0,1,8.6,8.6,99.6%
2023,REG,8,13971,Tyler Lockett,TEN,4,Tyler Lockett(TEN),2,2,100.0%,0,11.5,0,25.0%,0,0.0%,0,1,8.3,8.3,10.9%
2023,REG,8,22843,Ben Skowronek,PIT,5,Ben Skowronek(PIT),1,1,100.0%,0,20.0,0,20.0%,0,0.0%,0,1,8.0,8.0,0.0%
2023,REG,8,19398,Gabe Davis,FA,6,Gabe Davis(FA),2,3,66.7%,0,9.0,0,60.0%,0,0%,0,1,7.8,7.8,3.3%
2023,REG,8,18218,A.J. Brown,PHI,7,A.J. Brown(PHI),1,1,100.0%,0,16.0,0,50.0%,0,0%,0,1,7.6,7.6,99.3%
2023,REG,8,11606,DeAndre Hopkins,BAL,8,DeAndre Hopkins(BAL),1,1,100.0%,0,16.0,0,100.0%,0,0%,0,1,7.6,7.6,16.7%
2023,REG,9,18598,Jakobi Meyers,LV,1,Jakobi Meyers(LV),0,0,0%,17,0,1,0.0%,1,100.0%,0,1,7.7,7.7,82.7%
2023,REG,9,13981,Stefon Diggs,NE,2,Stefon Diggs(NE),1,1,100.0%,0,17.0,0,50.0%,0,0%,0,1,7.7,7.7,84.6%
2023,REG,9,25361,Tank Dell,HOU,3,Tank Dell(HOU),1,1,100.0%,0,15.0,0,33.3%,1,100.0%,0,1,7.5,7.5,5.0%
2023,REG,9,17793,Brandon Powell,FA,4,Brandon Powell(FA),2,2,100.0%,0,7.5,0,40.0%,0,0%,0,1,7.5,7.5,1.4%
2023,REG,9,20130,Nico Collins,HOU,5,Nico Collins(HOU),1,2,50.0%,0,14.0,0,66.7%,0,0.0%,0,1,7.4,7.4,99.4%
2023,REG,9,23113,Rashee Rice,KC,6,Rashee Rice(KC),1,1,100.0%,0,11.0,0,50.0%,0,0%,0,1,7.1,7.1,93.1%
2023,REG,9,13894,Amari Cooper,FA,7,Amari Cooper(FA),1,1,100.0%,0,11.0,0,50.0%,0,0%,0,1,7.1,7.1,9.1%
2023,REG,9,22985,Wan'Dale Robinson,NYG,8,Wan'Dale Robinson(NYG),1,1,100.0%,0,9.0,0,100.0%,0,0%,0,1,6.9,6.9,20.2%
2023,REG,10,19202,CeeDee Lamb,DAL,1,CeeDee Lamb(DAL),3,4,75.0%,14,7.0,1,57.1%,1,100.0%,0,1,15.5,15.5,99.4%
2023,REG,10,19799,Amon-Ra St. Brown,DET,2,Amon-Ra St. Brown(DET),2,2,100.0%,3,14.5,0,100.0%,1,100.0%,0,1,9.2,9.2,99.6%
2023,REG,10,18941,Jalen Guyton,FA,3,Jalen Guyton(FA),2,2,100.0%,0,13.0,0,66.7%,0,0%,0,1,8.6,8.6,0.0%
2023,REG,10,20111,Chris Olave,NO,4,Chris Olave(NO),2,2,100.0%,0,8.0,0,66.7%,0,0%,0,1,7.6,7.6,85.2%
2023,REG,10,17253,Courtland Sutton,DEN,5,Courtland Sutton(DEN),3,3,100.0%,0,5.0,0,100.0%,0,0%,0,1,7.5,7.5,92.8%
2023,REG,10,24353,A.T. Perry,DEN,6,A.T. Perry(DEN),1,1,100.0%,0,15.0,0,33.3%,0,0%,0,1,7.5,7.5,1.6%
2023,REG,10,25361,Tank Dell,HOU,7,Tank Dell(HOU),2,5,40.0%,0,7.5,0,71.4%,0,0%,0,1,7.5,7.5,5.0%
2023,REG,10,19252,Brandon Aiyuk,SF,8,Brandon Aiyuk(SF),1,1,100.0%,0,13.0,0,50.0%,0,0%,0,1,7.3,7.3,55.0%
2023,REG,11,17258,Calvin Ridley,TEN,1,Calvin Ridley(TEN),2,3,66.7%,0,11.5,0,60.0%,0,0%,0,1,14.3,14.3,88.6%
2023,REG,11,23180,Puka Nacua,LA,2,Puka Nacua(LAR),2,3,66.7%,7,7.5,0,60.0%,1,100.0%,0,1,8.2,8.2,99.4%
2023,REG,11,19799,Amon-Ra St. Brown,DET,3,Amon-Ra St. Brown(DET),3,4,75.0%,0,7.0,0,100.0%,0,0%,0,1,8.1,8.1,99.6%
2023,REG,11,17253,Courtland Sutton,DEN,4,Courtland Sutton(DEN),1,1,100.0%,0,15.0,0,33.3%,0,0%,0,1,7.5,7.5,92.8%
2023,REG,11,23886,Christian Watson,GB,5,Christian Watson(GB),1,2,50.0%,0,11.0,0,66.7%,0,0%,0,1,7.1,7.1,7.7%
2023,REG,11,19794,Rashod Bateman,BAL,6,Rashod Bateman(BAL),1,1,100.0%,0,10.0,0,50.0%,0,0%,0,1,7.0,7.0,32.8%
2023,REG,11,11616,Keenan Allen,LAC,7,Keenan Allen(LAC),1,4,25.0%,0,10.0,0,66.7%,0,0%,0,1,7.0,7.0,43.2%
2023,REG,11,18219,DK Metcalf,PIT,8,DK Metcalf(PIT),1,1,100.0%,0,8.0,0,100.0%,0,0%,0,1,6.8,6.8,96.1%
2023,REG,12,18244,Deebo Samuel Sr.,WAS,1,Deebo Samuel Sr.(WAS),3,3,100.0%,2,8.0,1,100.0%,1,100.0%,0,1,8.6,8.6,83.9%
2023,REG,12,23886,Christian Watson,GB,2,Christian Watson(GB),2,2,100.0%,0,12.0,0,66.7%,0,0%,0,1,8.4,8.4,7.7%
2023,REG,12,12119,Mike Evans,TB,3,Mike Evans(TB),2,2,100.0%,0,10.0,0,50.0%,0,0%,0,1,8.0,8.0,97.6%
2023,REG,12,18598,Jakobi Meyers,LV,4,Jakobi Meyers(LV),1,1,100.0%,0,18.0,0,50.0%,0,0%,0,1,7.8,7.8,82.7%
2023,REG,12,20130,Nico Collins,HOU,5,Nico Collins(HOU),1,1,100.0%,0,17.0,0,50.0%,0,0%,0,1,7.7,7.7,99.4%
2023,REG,12,16439,Josh Reynolds,NYJ,6,Josh Reynolds(NYJ),2,2,100.0%,0,7.5,0,66.7%,0,0%,0,1,7.5,7.5,2.6%
2023,REG,12,19202,CeeDee Lamb,DAL,7,CeeDee Lamb(DAL),1,2,50.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,99.4%
2023,REG,12,19222,DeVonta Smith,PHI,8,DeVonta Smith(PHI),1,1,100.0%,0,15.0,0,50.0%,0,0%,0,1,7.5,7.5,93.6%
2023,REG,13,23886,Christian Watson,GB,1,Christian Watson(GB),2,3,66.7%,0,10.5,0,60.0%,0,0%,0,1,14.1,14.1,7.7%
2023,REG,13,18219,DK Metcalf,PIT,2,DK Metcalf(PIT),3,3,100.0%,0,4.7,0,75.0%,0,0%,0,1,13.4,13.4,96.1%
2023,REG,13,19202,CeeDee Lamb,DAL,3,CeeDee Lamb(DAL),2,6,33.3%,0,14.5,0,75.0%,0,0%,0,1,8.9,8.9,99.4%
2023,REG,13,18244,Deebo Samuel Sr.,WAS,4,Deebo Samuel Sr.(WAS),0,0,0%,26,0,1,0.0%,2,100.0%,0,1,8.6,8.6,83.9%
2023,REG,13,23677,Jameson Williams,DET,5,Jameson Williams(DET),0,0,0%,19,0,1,0.0%,1,100.0%,0,1,7.9,7.9,90.4%
2023,REG,13,16406,Chris Godwin,TB,6,Chris Godwin(TB),0,0,0%,19,0,1,0%,1,100.0%,0,1,7.9,7.9,83.2%
2023,REG,13,19590,Jauan Jennings,SF,7,Jauan Jennings(SF),1,1,100.0%,0,18.0,0,50.0%,0,0.0%,0,1,7.8,7.8,79.7%
2023,REG,13,23106,Parker Washington,JAC,8,Parker Washington(JAC),1,1,100.0%,0,14.0,0,25.0%,0,0%,0,1,7.4,7.4,2.6%
2023,REG,14,23020,Jayden Reed,GB,1,Jayden Reed(GB),1,2,50.0%,15,8.0,1,25.0%,2,100.0%,0,1,8.3,8.3,78.9%
2023,REG,14,17265,DJ Moore,CHI,2,DJ Moore(CHI),2,3,66.7%,16,3.5,1,60.0%,1,100.0%,0,1,8.3,8.3,93.9%
2023,REG,14,23106,Parker Washington,JAC,3,Parker Washington(JAC),1,1,100.0%,0,19.0,0,20.0%,0,0%,0,1,7.9,7.9,2.6%
2023,REG,14,16433,Cooper Kupp,SEA,4,Cooper Kupp(SEA),2,4,50.0%,0,9.0,0,44.4%,0,0%,0,1,7.8,7.8,83.1%
2023,REG,14,9902,Randall Cobb,FA,5,Randall Cobb(FA),1,1,100.0%,0,15.0,0,33.3%,0,0.0%,0,1,7.5,7.5,1.1%
2023,REG,14,18244,Deebo Samuel Sr.,WAS,6,Deebo Samuel Sr.(WAS),1,1,100.0%,1,13.0,1,100.0%,1,100.0%,0,1,7.4,7.4,83.9%
2023,REG,14,19202,CeeDee Lamb,DAL,7,CeeDee Lamb(DAL),1,1,100.0%,0,13.0,0,33.3%,0,0%,0,1,7.3,7.3,99.4%
2023,REG,14,23113,Rashee Rice,KC,8,Rashee Rice(KC),2,3,66.7%,0,5.0,0,75.0%,0,0.0%,0,1,7.0,7.0,93.1%
2023,REG,15,18244,Deebo Samuel Sr.,WAS,1,Deebo Samuel Sr.(WAS),2,2,100.0%,0,15.5,0,100.0%,0,0%,0,1,15.1,15.1,83.9%
2023,REG,15,16434,Curtis Samuel,BUF,2,Curtis Samuel(BUF),3,5,60.0%,0,8.7,0,100.0%,0,0%,0,1,14.6,14.6,2.9%
2023,REG,15,23113,Rashee Rice,KC,3,Rashee Rice(KC),3,3,100.0%,0,7.3,0,75.0%,0,0%,0,1,8.2,8.2,93.1%
2023,REG,15,25337,Tre Tucker,LV,4,Tre Tucker(LV),1,1,100.0%,0,20.0,0,25.0%,0,0%,0,1,8.0,8.0,2.9%
2023,REG,15,12119,Mike Evans,TB,5,Mike Evans(TB),1,2,50.0%,0,19.0,0,100.0%,0,0.0%,0,1,7.9,7.9,97.6%
2023,REG,15,19799,Amon-Ra St. Brown,DET,6,Amon-Ra St. Brown(DET),2,4,50.0%,0,9.0,0,100.0%,0,0%,0,1,7.8,7.8,99.6%
2023,REG,15,23020,Jayden Reed,GB,7,Jayden Reed(GB),1,2,50.0%,0,17.0,0,66.7%,0,0%,0,1,7.7,7.7,78.9%
2023,REG,15,18984,D.J. Montgomery,IND,8,D.J. Montgomery(IND),1,2,50.0%,0,14.0,0,50.0%,0,0%,0,1,7.4,7.4,0.0%
2023,REG,16,17292,DJ Chark Jr.,ATL,1,DJ Chark Jr.(ATL),2,2,100.0%,0,10.5,0,100.0%,0,0.0%,0,1,14.1,14.1,0.7%
2023,REG,16,17258,Calvin Ridley,TEN,2,Calvin Ridley(TEN),2,3,66.7%,0,9.5,0,75.0%,0,0%,0,1,13.9,13.9,88.6%
2023,REG,16,20116,Ihmir Smith-Marsette,NYG,3,Ihmir Smith-Marsette(NYG),0,0,0%,20,0,1,0.0%,1,100.0%,0,1,8.0,8.0,0.6%
2023,REG,16,19708,K.J. Osborn,WAS,4,K.J. Osborn(WAS),2,2,100.0%,0,10.0,0,50.0%,0,0%,0,1,8.0,8.0,1.4%
2023,REG,16,22916,Zay Flowers,BAL,5,Zay Flowers(BAL),2,3,66.7%,0,9.5,0,42.9%,0,0%,0,1,7.9,7.9,94.0%
2023,REG,16,13894,Amari Cooper,FA,6,Amari Cooper(FA),2,4,50.0%,0,9.0,0,57.1%,0,0%,0,1,7.8,7.8,9.1%
2023,REG,16,12122,Brandin Cooks,NO,7,Brandin Cooks(NO),1,1,100.0%,9,8.0,0,33.3%,1,100.0%,0,1,7.7,7.7,4.8%
2023,REG,16,23012,Ronnie Bell,DET,8,Ronnie Bell(DET),1,1,100.0%,0,12.0,0,25.0%,0,0%,0,1,7.2,7.2,0.0%
2023,REG,17,12123,Davante Adams,LA,1,Davante Adams(LAR),3,5,60.0%,0,4.7,0,62.5%,0,0%,0,1,13.4,13.4,96.5%
2023,REG,17,18244,Deebo Samuel Sr.,WAS,2,Deebo Samuel Sr.(WAS),4,5,80.0%,0,5.3,0,71.4%,0,0%,0,1,8.1,8.1,83.9%
2023,REG,17,19799,Amon-Ra St. Brown,DET,3,Amon-Ra St. Brown(DET),2,2,100.0%,0,10.0,0,100.0%,0,0%,0,1,8.0,8.0,99.6%
2023,REG,17,19252,Brandon Aiyuk,SF,4,Brandon Aiyuk(SF),1,2,50.0%,0,17.0,0,28.6%,0,0%,0,1,7.7,7.7,55.0%
2023,REG,17,23070,Jaxon Smith-Njigba,SEA,5,Jaxon Smith-Njigba(SEA),1,1,100.0%,0,12.0,0,25.0%,0,0%,0,1,7.2,7.2,97.9%
2023,REG,17,9867,Julio Jones,FA,6,Julio Jones(FA),1,1,100.0%,0,12.0,0,100.0%,0,0%,0,1,7.2,7.2,0.6%
2023,REG,17,24049,Bo Melton,GB,7,Bo Melton(GB),1,2,50.0%,0,9.0,0,50.0%,0,0%,0,1,6.9,6.9,0.8%
2023,REG,17,17262,Cedrick Wilson Jr.,NO,8,Cedrick Wilson Jr.(NO),1,1,100.0%,0,8.0,0,20.0%,0,0%,0,1,6.8,6.8,1.1%
2023,REG,18,24353,A.T. Perry,DEN,1,A.T. Perry(DEN),2,2,100.0%,0,12.0,0,66.7%,0,0%,0,1,14.4,14.4,1.6%
2023,REG,18,24354,Dontayvion Wicks,GB,2,Dontayvion Wicks(GB),2,2,100.0%,0,11.0,0,40.0%,0,0%,0,1,14.2,14.2,8.4%
2023,REG,18,19202,CeeDee Lamb,DAL,3,CeeDee Lamb(DAL),5,5,100.0%,0,3.2,0,50.0%,0,0.0%,0,1,13.6,13.6,99.4%
2023,REG,18,25335,Andrei Iosivas,CIN,4,Andrei Iosivas(CIN),2,2,100.0%,0,5.0,0,100.0%,0,0%,0,1,13.0,13.0,5.7%
2023,REG,18,23180,Puka Nacua,LA,5,Puka Nacua(LAR),1,1,100.0%,0,19.0,0,33.3%,0,0%,0,1,7.9,7.9,99.4%
2023,REG,18,18706,Darius Slayton,NYG,6,Darius Slayton(NYG),1,2,50.0%,0,19.0,0,66.7%,0,0.0%,0,1,7.9,7.9,7.2%
2023,REG,18,12122,Brandin Cooks,NO,7,Brandin Cooks(NO),2,3,66.7%,3,6.5,0,30.0%,1,100.0%,0,1,7.6,7.6,4.8%
2023,REG,18,19715,Quez Watkins,FA,8,Quez Watkins(FA),1,1,100.0%,0,16.0,0,33.3%,0,0%,0,1,7.6,7.6,0.0%
2024,REG,1,12119,Mike Evans,TB,1,Mike Evans(TB),2,3,66.7%,0,9.0,0,75.0%,0,0%,0,1,13.8,13.8,97.6%
2024,REG,1,13981,Stefon Diggs,NE,2,Stefon Diggs(NE),3,3,100.0%,0,3.7,0,75.0%,0,0%,0,1,13.1,13.1,84.6%
2024,REG,1,23000,Brian Thomas Jr.,JAC,3,Brian Thomas Jr.(JAC),1,1,100.0%,0,14.0,0,100.0%,0,0%,0,1,7.4,7.4,99.2%
2024,REG,1,16433,Cooper Kupp,SEA,4,Cooper Kupp(SEA),2,3,66.7%,1,6.5,0,60.0%,1,100.0%,0,1,7.4,7.4,83.1%
2024,REG,1,16489,Mack Hollins,NE,5,Mack Hollins(NE),1,1,100.0%,0,11.0,0,25.0%,0,0%,0,1,7.1,7.1,1.7%
2024,REG,1,23748,Khalil Shakir,BUF,6,Khalil Shakir(BUF),1,1,100.0%,0,11.0,0,25.0%,0,0%,0,1,7.1,7.1,78.0%
2024,REG,1,26122,Ladd McConkey,LAC,7,Ladd McConkey(LAC),1,2,50.0%,0,10.0,0,50.0%,0,0%,0,1,7.0,7.0,98.9%
2024,REG,1,17301,Allen Lazard,NYJ,8,Allen Lazard(NYJ),2,3,66.7%,0,3.5,0,50.0%,0,0%,0,1,6.7,6.7,2.5%
2024,REG,2,25335,Andrei Iosivas,CIN,1,Andrei Iosivas(CIN),2,2,100.0%,0,3.5,0,25.0%,0,0%,0,1,12.7,12.7,5.7%
2024,REG,2,24354,Dontayvion Wicks,GB,2,Dontayvion Wicks(GB),1,1,100.0%,0,14.0,0,100.0%,0,0%,0,1,7.4,7.4,8.4%
2024,REG,2,23163,Drake London,ATL,3,Drake London(ATL),2,2,100.0%,0,6.0,0,50.0%,0,0%,0,1,7.2,7.2,99.0%
2024,REG,2,24177,Jalen Nailor,MIN,4,Jalen Nailor(MIN),1,2,50.0%,0,10.0,0,66.7%,0,0%,0,1,7.0,7.0,6.3%
2024,REG,2,17258,Calvin Ridley,TEN,5,Calvin Ridley(TEN),0,0,0%,10,0,1,0.0%,1,100.0%,0,1,7.0,7.0,88.6%
2024,REG,2,22916,Zay Flowers,BAL,6,Zay Flowers(BAL),1,1,100.0%,0,8.0,0,100.0%,0,0%,0,1,6.8,6.8,94.0%
2024,REG,2,19222,DeVonta Smith,PHI,7,DeVonta Smith(PHI),1,2,50.0%,0,7.0,0,40.0%,0,0%,0,1,6.7,6.7,93.6%
2024,REG,2,22985,Wan'Dale Robinson,NYG,8,Wan'Dale Robinson(NYG),1,1,100.0%,0,7.0,0,25.0%,0,0%,0,1,6.7,6.7,20.2%
2024,REG,3,19590,Jauan Jennings,SF,1,Jauan Jennings(SF),2,2,100.0%,0,8.5,0,66.7%,0,0%,0,1,13.7,13.7,79.7%
2024,REG,3,25409,Malik Nabers,NYG,2,Malik Nabers(NYG),2,2,100.0%,0,4.0,0,66.7%,0,0%,0,1,12.8,12.8,99.4%
2024,REG,3,18598,Jakobi Meyers,LV,3,Jakobi Meyers(LV),2,2,100.0%,0,11.0,0,50.0%,0,0%,0,1,8.2,8.2,82.7%
2024,REG,3,23163,Drake London,ATL,4,Drake London(ATL),2,3,66.7%,0,10.5,0,75.0%,0,0%,0,1,8.1,8.1,99.0%
2024,REG,3,19794,Rashod Bateman,BAL,5,Rashod Bateman(BAL),2,2,100.0%,0,8.0,0,100.0%,0,0%,0,1,7.6,7.6,32.8%
2024,REG,3,18520,KaVontae Turpin,DAL,6,KaVontae Turpin(DAL),1,1,100.0%,0,16.0,0,25.0%,0,0%,0,1,7.6,7.6,3.0%
2024,REG,3,19236,Justin Jefferson,MIN,7,Justin Jefferson(MIN),2,3,66.7%,0,7.5,0,75.0%,0,0%,0,1,7.5,7.5,99.5%
2024,REG,3,23770,Jalen Tolbert,DAL,8,Jalen Tolbert(DAL),1,1,100.0%,0,15.0,0,25.0%,0,0%,0,1,7.5,7.5,4.6%
2024,REG,4,24354,Dontayvion Wicks,GB,1,Dontayvion Wicks(GB),2,3,66.7%,0,11.5,0,60.0%,0,0%,0,1,14.3,14.3,8.4%
2024,REG,4,19799,Amon-Ra St. Brown,DET,2,Amon-Ra St. Brown(DET),2,2,100.0%,0,6.5,0,100.0%,0,0%,0,1,11.6,11.6,99.6%
2024,REG,4,23423,DJ Turner,FA,3,DJ Turner(FA),0,0,0%,18,0,1,0.0%,1,33.3%,0,1,7.8,7.8,1.0%
2024,REG,4,25331,Trey Palmer,TB,4,Trey Palmer(TB),1,1,100.0%,0,15.0,0,16.7%,0,0%,0,1,7.5,7.5,0.6%
2024,REG,4,23020,Jayden Reed,GB,5,Jayden Reed(GB),1,1,100.0%,0,15.0,0,20.0%,0,0%,0,1,7.5,7.5,78.9%
2024,REG,4,19236,Justin Jefferson,MIN,6,Justin Jefferson(MIN),1,1,100.0%,0,14.0,0,100.0%,0,0.0%,0,1,7.4,7.4,99.5%
2024,REG,4,18466,Terry McLaurin,WAS,7,Terry McLaurin(WAS),1,1,100.0%,0,10.0,0,100.0%,0,0%,0,1,7.0,7.0,96.8%
2024,REG,4,17265,DJ Moore,CHI,8,DJ Moore(CHI),1,3,33.3%,0,9.0,0,75.0%,0,0%,0,1,6.9,6.9,93.9%
